x_mm,y_mm,z_mm,local_ood_pct_vs_holdout_P1,local_ood_pct_vs_holdout_P2,local_ood_pct_vs_holdout_P3,local_ood_percentile_median_pair,local_ood_percentile_mean_pair,local_ood_percentile_max_pair,local_robust_OOD95,local_robust_OOD99
-24.15404628690341,179.47256889739123,-246.16361813397404,0.7354413380539616,0.9494117647058824,0.9715891351857634,0.9494117647058824,0.8854807459818691,0.9715891351857634,0,0
-24.344454711796825,179.03719573753938,-246.68978790906303,0.7356855084849224,0.9494117647058824,0.9725257571027162,0.9494117647058824,0.8858743434311737,0.9725257571027162,0,0
-24.142835265562063,179.98700702489123,-246.36085278480945,0.7356855084849224,0.9494117647058824,0.9687792694349048,0.9494117647058824,0.8846255142085698,0.9687792694349048,0,0
-23.5609333845613,181.02512810311543,-245.0973710620746,0.73495299719204,0.9494117647058824,0.9653449890727444,0.9494117647058824,0.8832365836568888,0.9653449890727444,0,0
-23.718681253591143,180.46161054029955,-245.2004209380184,0.7350750824075204,0.9494117647058824,0.9687792694349048,0.9494117647058824,0.8844220388494358,0.9687792694349048,0,0
-23.795773513702105,180.74266519712327,-245.6804095047985,0.7354413380539616,0.9494117647058824,0.9653449890727444,0.9494117647058824,0.883399363944196,0.9653449890727444,0,0
-23.37187613701256,181.708905268816,-245.16898485250977,0.7338542302527163,0.9488235294117647,0.9637839525444896,0.9488235294117647,0.8821539040696568,0.9637839525444896,0,0
-23.6365121779348,181.35113118643733,-245.74107151147035,0.7354413380539616,0.9494117647058824,0.9628473306275367,0.9494117647058824,0.8825668111291268,0.9628473306275367,0,0
-24.32399682993953,179.64334852389507,-246.82026985816032,0.7358075937004028,0.9494117647058824,0.9687792694349048,0.9494117647058824,0.8846662092803966,0.9687792694349048,0,0
-24.45786134035152,179.71422191696416,-247.365695670458,0.7362959345623245,0.9494117647058824,0.9653449890727444,0.9494117647058824,0.8836842294469838,0.9653449890727444,0,0
-24.495041297277933,179.2630791175913,-247.27243573948653,0.7358075937004028,0.9494117647058824,0.9697158913518577,0.9494117647058824,0.8849784165860476,0.9697158913518577,0,0
-24.19515753718741,180.2247371624505,-246.7323594050484,0.7359296789158832,0.9494117647058824,0.9653449890727444,0.9494117647058824,0.8835621442315033,0.9653449890727444,0,0
-24.33660606526992,180.05641999665593,-247.14908461791697,0.7364180197778049,0.9494117647058824,0.9640961598501405,0.9494117647058824,0.8833086481112759,0.9640961598501405,0,0
-24.245464766424824,180.44718854894515,-247.16719025191364,0.7365401049932853,0.9494117647058824,0.9625351233218857,0.9494117647058824,0.8828289976736844,0.9625351233218857,0,0
-24.611645022900003,179.46637434500002,-247.808511386,0.7362959345623245,0.9494117647058824,0.9656571963783952,0.9494117647058824,0.8837882985488673,0.9656571963783952,0,0
-24.511623050048613,179.832146275275,-247.6719550962661,0.7364180197778049,0.9494117647058824,0.9640961598501405,0.9494117647058824,0.8833086481112759,0.9640961598501405,0,0
-24.015469203220285,180.4578872637518,-246.24336109945168,0.7356855084849224,0.9494117647058824,0.9653449890727444,0.9494117647058824,0.8834807540878499,0.9653449890727444,0,0
-24.06941230115389,180.7195714224281,-246.7366698867213,0.7362959345623245,0.9494117647058824,0.9628473306275367,0.9494117647058824,0.8828516766319146,0.9628473306275367,0,0
-23.86741076175565,181.0212414644309,-246.26183908273907,0.7358075937004028,0.9494117647058824,0.9634717452388386,0.9494117647058824,0.8828970345483746,0.9634717452388386,0,0
-24.5506052852,179.955712858,-247.956077029,0.7366621902087657,0.9494117647058824,0.9631595379331876,0.9494117647058824,0.8830778309492787,0.9631595379331876,0,0
-24.40297547065428,180.19643170588824,-247.5671450157897,0.7365401049932853,0.9494117647058824,0.9625351233218857,0.9494117647058824,0.8828289976736844,0.9625351233218857,0,0
-7.131954259573682,163.6436321681723,-231.61817135164648,0.7362959345623245,0.9288235294117647,0.9825163908835467,0.9288235294117647,0.8825452849525454,0.9825163908835467,0,0
-5.6428824013882375,163.717801877898,-233.06482913857863,0.7362959345623245,0.924264705882353,0.9828285981891977,0.924264705882353,0.8811297462112918,0.9828285981891977,0,0
-9.000356345813897,163.99090604123555,-232.0434244618937,0.7359296789158832,0.9310294117647059,0.980643147049641,0.9310294117647059,0.8825340792434101,0.980643147049641,0,0
-6.242830240727177,163.84781802502792,-234.9565128882384,0.7369063606397265,0.9494117647058824,0.9962535123321886,0.9494117647058824,0.8941905458925992,0.9962535123321886,0,0
