x_mm,y_mm,z_mm,is_calibration_anchor,TAWSS_vector_Pa_pred,TAWSS_vector_Pa_lo90,TAWSS_vector_Pa_hi90,TAWSS_vector_Pa_interval_width,TAWSS_vector_Pa_width_over_trainIQR,OSI_pred,OSI_lo90,OSI_hi90,OSI_interval_width,OSI_width_over_trainIQR,RRT_1_per_Pa_pred,RRT_1_per_Pa_lo90,RRT_1_per_Pa_hi90,RRT_1_per_Pa_interval_width,RRT_1_per_Pa_width_over_trainIQR,peak_WSS_magnitude_Pa_pred,peak_WSS_magnitude_Pa_lo90,peak_WSS_magnitude_Pa_hi90,peak_WSS_magnitude_Pa_interval_width,peak_WSS_magnitude_Pa_width_over_trainIQR,VM_cycle_max_Pa_pred,VM_cycle_max_Pa_lo90,VM_cycle_max_Pa_hi90,VM_cycle_max_Pa_interval_width,VM_cycle_max_Pa_width_over_trainIQR,VM_stress_amplitude_Pa_pred,VM_stress_amplitude_Pa_lo90,VM_stress_amplitude_Pa_hi90,VM_stress_amplitude_Pa_interval_width,VM_stress_amplitude_Pa_width_over_trainIQR,VM_temporal_mean_Pa_pred,VM_temporal_mean_Pa_lo90,VM_temporal_mean_Pa_hi90,VM_temporal_mean_Pa_interval_width,VM_temporal_mean_Pa_width_over_trainIQR
-21.145696554149765,183.29394397050024,-239.9862018672321,0,0.6306535329020567,0.21296572815999817,1.1921731856344875,0.9792074574744893,1.753790402735632,0.1694280882999176,0.0563334790468043,0.2825226975530309,0.22618921850622659,1.2474189012879329,2.598685976159742,1.022532861982428,5.403129955730386,4.380597093747959,1.1055043877648794,2.707883412459428,1.0615711632121572,5.6688939221337575,4.6073227589216,1.5278980183308055,2162.1224425799487,1113.5682348276555,4198.012578395243,3084.444343567587,1.554954090678367,1081.2286355954286,556.8703397855825,2099.3313504211515,1542.461010635569,1.5551948662671298,354.9934009206516,191.10855966275545,659.4174270351648,468.30886737240934,1.016643395134413
-21.937202219569475,180.6604530355423,-240.133495131136,0,0.6265197717588454,0.20989081954578676,1.1866159534259766,0.9767251338801899,1.7493444855166242,0.1759718487523657,0.06287723949925242,0.28906645800547903,0.2261892185062266,1.2474189012879329,2.611697222236669,1.029845440223558,5.426280822482438,4.39643538225888,1.1095013993751228,2.6153693778823768,1.010133659747086,5.502500803938669,4.492367144191583,1.4897759971197055,2052.6532029021,1057.1877701530789,3985.4652979708253,2928.2775278177464,1.4762260599765518,1026.3881474602176,528.6255816868068,1992.8521542322278,1464.226572545421,1.4763145602858734,344.00195298073675,185.19137985333472,639.000280403333,453.80890054999827,0.9851656749230002
-22.26154728641355,179.46920695052594,-240.7565722215684,0,0.6344481259122762,0.21578834570617939,1.1972744563088258,0.9814861106026465,1.7578715399418705,0.1722852208675012,0.059190611614387906,0.2853798301206145,0.2261892185062266,1.2474189012879329,2.5440466915665705,0.9918245008258852,5.305910458876269,4.314085958050384,1.0887193808867452,2.659005953878109,1.0343954546114629,5.580984311662456,4.546588857050993,1.507757209195194,1826.2218471378424,940.567748926546,3545.822444762574,2605.254695836028,1.3133812756250465,913.1429552528256,470.300370360078,1772.9734214103535,1302.6730510502755,1.313427326492456,310.42078277038286,167.1131590919154,576.6216311115081,409.5084720195927,0.8889946621472674
-22.413901211114933,180.4427800181964,-241.3522000654086,0,0.6315672634923908,0.21364540895575507,1.193401561655885,0.97975615270013,1.7547731326090719,0.1555199649802117,0.04242535572709841,0.268614574233325,0.2261892185062266,1.2474189012879329,2.5110933211524458,0.9733040533577874,5.247276636798209,4.273972583440422,1.0785962148684276,2.619190831349784,1.0122583754928645,5.509373961739929,4.497115586247064,1.491350693659617,1760.1036253287823,906.5145657673152,3417.4462152996593,2510.931649532344,1.2658304073459592,880.0790538493948,453.271311562513,1708.7760051578405,1255.5046935953274,1.2658695685599155,309.5443770466758,166.641351348156,574.9936650539222,408.35231370576616,0.8864847786166044
-23.3688677615354,178.76005697972684,-243.7741110580844,0,0.6512101009086824,0.22825678292885007,1.219808459629569,0.991551676700719,1.7758992756235716,0.1352333566790848,0.022138747425971494,0.24832796593219808,0.22618921850622659,1.2474189012879329,2.0818781104484674,0.732076595818443,4.483575443829273,3.7514988480108302,0.9467427267141134,3.3838120342409344,1.4373852868094796,6.884599966840538,5.447214680031058,1.8064261938076107,1393.314098273623,717.6052060787362,2705.2816228245633,1987.6764167458273,1.0020429065641585,696.6571081981034,358.8026322875529,1352.6409304990495,993.8382982114966,1.002042974584695,265.1597275502647,142.74714257019806,492.5470300041539,349.79988743395586,0.7593743572993126
-23.24907332324713,177.8664116637359,-243.5728747607424,0,0.661246460407834,0.2357223541629175,1.233300864810376,0.9975785106474585,1.786693518921038,0.1390545043809601,0.0259598951278468,0.2521491136340734,0.22618921850622659,1.2474189012879329,2.111573906943592,0.7487662221631748,4.536413075497296,3.787646853334121,0.9558651768364678,3.412626051244561,1.453405786901628,6.936424040440598,5.483018253538971,1.8182995119739955,1277.4722638641065,657.942633542522,2480.3612074131006,1822.4185738705787,0.9187318365066157,638.7549785936844,328.9810223841443,1240.2172007411293,911.236178356985,0.9187589292475711,247.0844723476312,133.01643777863458,458.971368462804,325.9549306841694,0.7076097645788025
-22.98682818616664,178.58666116261745,-242.73901735617056,0,0.6467414614030624,0.22493277420323668,1.2138010328507778,0.9888682586475411,1.7710931920993216,0.1434519070071018,0.030357297753988516,0.2565465162602151,0.22618921850622656,1.2474189012879326,2.220928861439129,0.8102258745343542,4.730987981331431,3.920762106797077,0.9894586559061953,3.149117857015704,1.306896084717656,6.462485677378734,5.1555895926610775,1.7097163654750211,1497.441820791912,771.2346036918307,2907.4577254738765,2136.223121782046,1.076929427740837,748.7382188880886,385.62621506324496,1453.7624739328576,1068.1362588696127,1.0769543053690032,278.300406075564,149.82134772288083,516.9564764901351,367.13512876725423,0.7970071245442345
-22.824825829605206,177.53245286430558,-242.5299739234703,0,0.6506191940482601,0.22781723537582005,1.2190140725028817,0.9911968371270616,1.7752637471315849,0.16409447382824,0.0509998645751267,0.27718908308135326,0.22618921850622656,1.2474189012879326,2.3118074698548514,0.8613014541180373,4.892687986204536,4.031386532086499,1.0173762627835696,3.142196987417134,1.3030481036455384,6.4500379976467626,5.146989894001225,1.7068645004705154,1442.994610070398,743.1923970432108,2801.742123542142,2058.5497264989312,1.0377721111291003,721.5149115199793,371.60526526124687,1400.9052513820045,1029.2999861207577,1.0377974180392662,261.3500221669632,140.69621061863504,485.4703178311853,344.77410721255023,0.748463980359074
-22.58412637911783,178.39888169526452,-241.684545309596,0,0.644362428219704,0.2231631243914624,1.2106027735963967,0.9874396492049342,1.76853450904337,0.1707129902410588,0.0576183809879455,0.2838075994941721,0.2261892185062266,1.2474189012879329,2.460947329503627,0.945121011914793,5.158052041094806,4.212931029180013,1.063191532669469,2.8462270550656616,1.1384897802464409,5.917714873257083,4.779225093010642,1.5849049287089627,1590.9916835147174,819.416035718547,3089.095681161931,2269.6796454433843,1.1442085692262978,795.5171366144108,409.71898411455055,1544.5891920650122,1134.8702079504617,1.1442391795412872,286.8794134919093,154.43980470383278,532.8923980659464,378.4525933621136,0.8215760072446375
-22.74215771849702,179.57196926122333,-242.06230647230225,0,0.6393896834468841,0.21946413569606327,1.2039176516314756,0.9844535159354123,1.76318625333984,0.1529171857501344,0.03982257649702112,0.2660117950032477,0.22618921850622656,1.2474189012879326,2.356133083757107,0.8862133278793941,4.971556403194491,4.085343075315096,1.0309929442567352,2.6501399061109674,1.0294659607802972,5.565038089656404,4.535572128876106,1.5041037996062299,1682.7870095830197,866.6938203630348,3267.3269995570195,2400.6331791939847,1.210225883955589,841.4077956531892,433.35426905854916,1633.6912524803297,1200.3369834217806,1.2102464188958209,302.0564184820328,162.6102539463675,561.0844195365768,398.4741655902093,0.8650404824746432
-21.19318273960406,183.96826417691736,-241.03057038967904,0,0.6318875540420916,0.2138836578860163,1.193832145063396,0.9799484871773797,1.7551176095202115,0.1449094257637332,0.0318148165106199,0.2580040350168465,0.22618921850622659,1.2474189012879329,2.3649511647688493,0.8911692642250558,4.987246385330304,4.096077121105249,1.0337018294761537,2.6159250112897547,1.01044259012125,5.5035001504232275,4.493057560301978,1.4900049555543742,1942.1888621383464,1000.2947938196422,3770.985912873176,2770.691119053534,1.3967823729947326,971.200561840546,500.20205631555336,1885.6990278431679,1385.4969715276145,1.3969350035373362,341.06375758210754,183.60962005390317,633.542440215696,449.93282016179285,0.9767511609126442
-22.11302416561033,181.5550893446648,-241.0887110208712,0,0.6320545545505581,0.21400788163389894,1.1940566526177356,0.9800487709838367,1.7552972208742423,0.1474197276412811,0.03432511838816782,0.2605143368943944,0.22618921850622659,1.2474189012879329,2.409825605053028,0.9163895892934497,5.0670913272712745,4.150701737977824,1.0474871085922803,2.5996909253433467,1.0014164909359944,5.474301983961034,4.472885493025039,1.4833154173494831,1836.2129343322772,945.7135062213273,3565.2213043683355,2619.507798147008,1.3205666605030506,918.1498353397052,472.879087685402,1782.6948623601645,1309.8157746747625,1.320629017190226,322.20584946003447,173.4575787761908,598.5129629891532,425.0553842129624,0.9227451774531306
-21.714098277937293,182.7584529056529,-241.01807085329744,0,0.6317395892494589,0.213773593903192,1.1936332282216005,0.9798596343184085,1.754958471341545,0.147009692790072,0.03391508353695871,0.2601043020431853,0.22618921850622659,1.2474189012879329,2.3947906048515204,0.9079396211137001,5.040339601554595,4.132399980440895,1.0428684064318463,2.5473710457459373,0.9723268074043304,5.380200932703196,4.407874125298865,1.4617560986051097,1947.9646675666827,1003.2695344397274,3782.200311910441,2778.9307774707136,1.400936213730522,974.0862572597664,501.6882897871021,1891.3019416598186,1389.6136518727164,1.4010856693205365,340.6710055369634,183.39818435550023,632.8128842791629,449.4146999236626,0.9756263828982197
-22.71193296552345,180.5273746199306,-242.21539163065,0,0.6269423529234597,0.2102051576070001,1.1871840514793826,0.9769788938723825,1.749798977397286,0.1585490910230171,0.0454544817699038,0.2716437002761304,0.22618921850622659,1.2474189012879329,2.3781738068972302,0.8986006512379959,5.0107733883717,4.112172737133704,1.0377637812517762,2.883564345940941,1.1592491929945032,5.9848686654584204,4.825619472463917,1.60029041050337,2076.1481082957434,1069.2884633475971,4031.083393610692,2961.794930263095,1.4931231137846377,1038.0792938537018,534.6469285604375,2015.5518768794072,1480.9049483189697,1.4931306251340923,360.23591587262143,193.93083601742313,669.1556523426094,475.2248163251863,1.0316571057723887
-23.607769070111228,178.1910736875228,-244.4938323422992,0,0.6745114480274773,0.24558954853771447,1.2511336843399812,1.0055441358022668,1.8009601963668194,0.1280590496530773,0.014964440399964002,0.2411536589061906,0.22618921850622659,1.2474189012879329,1.944511963865892,0.6548740981768922,4.239160317332252,3.5842862191553597,0.9045443024049594,3.437682124979131,1.4673368827124977,6.981489183880525,5.514152301168027,1.8286243040851924,1153.7071651515134,594.1993043986839,2240.056851411032,1645.8575470123478,0.8297225173596764,576.8296314911873,297.0873155888953,1119.9819255383113,822.894609949416,0.8296880530840128,232.5100709147472,125.17039653234157,431.8987122710959,306.72831573875436,0.6658710479819525
-22.485690741614707,181.31948888430955,-241.9917320955585,0,0.6276072971923219,0.21069977807234863,1.188077970982655,0.9773781929103064,1.7505141341449058,0.1560821437596407,0.0429875345065274,0.269176753012754,0.2261892185062266,1.2474189012879329,2.387922314763687,0.9040795059215724,5.028118875907124,4.124039369985551,1.0407584905128573,2.818547375488233,1.1230999680878297,5.867930986773422,4.744831018685593,1.5734990340596664,2035.538342655393,1048.3730220431125,3952.2348031671086,2903.861781123996,1.4639174037099576,1017.7897932974026,524.1971303430198,1976.1574479862347,1451.960317643215,1.4639470407695296,361.481624717382,194.6014558725076,671.4696168250944,476.8681609525868,1.035224613410564
-23.67922776301333,179.03114212447215,-244.64680700505247,0,0.6697702060620996,0.24206276378738056,1.2447597837575508,1.0026970199701704,1.795860925130992,0.1225427225806325,0.0094481133275192,0.2356373318337458,0.22618921850622659,1.2474189012879329,1.9545652755652907,0.6605242586572697,4.257048141311106,3.5965238826538366,0.9076326463918705,3.3292567055593736,1.4070527008302278,6.786478300274127,5.379425599443899,1.7839457192862578,1362.7134130994198,701.84478922959,2645.8668280197285,1944.0220387901386,0.9800355217592491,681.3765303068783,350.93260339424626,1322.9719084591966,972.0393050649503,0.980064018878494,256.51750727166944,138.09465532551334,476.493687476651,338.3990321511377,0.7346244432368414
-23.118743445903004,179.46921090082725,-243.0952164742719,0,0.6437960651222212,0.22274183377817153,1.2098413819392584,0.9870995481610869,1.7679253777075057,0.1437720997027135,0.03067749044960022,0.2568667089558268,0.22618921850622659,1.2474189012879329,2.179512971110788,0.7869493231063474,4.657296825792588,3.8703475026862404,0.9767358318575051,3.2253570158553964,1.3492848100058683,6.59960726575073,5.250322455744861,1.7411320403365746,1565.768341699674,806.4251376693521,3040.121624871965,2233.696487202613,1.126068459414072,782.8750937564669,403.2078925006938,1520.0431931603177,1116.835300659624,1.1260553842693681,299.2532779774974,161.10120013588883,555.8774503525723,394.7762502166835,0.8570127437274471
-23.446047295665405,179.6649433793786,-244.0559138304248,0,0.6492450169980153,0.22679505032379094,1.2171666941229384,0.9903716437991474,1.7737858007292668,0.1331966210985922,0.020102011845478912,0.2462912303517055,0.22618921850622659,1.2474189012879329,2.1044994835218995,0.7447902559508575,4.523825577496345,3.779035321545488,0.953691937441478,3.1186738322959977,1.2899693056168444,6.407729918139832,5.1177606125229875,1.697171374205082,1563.571481040639,805.2936780452037,3035.856163999817,2230.5624859546133,1.1244885223109984,781.7755219628048,402.6415747967439,1517.9082464316803,1115.2666716349363,1.1244738053578425,298.2868696794916,160.5809400482391,554.0823001563044,393.50136010806534,0.8542451074541452
