x_mm,y_mm,z_mm,is_calibration_anchor,TAWSS_vector_Pa_pred,TAWSS_vector_Pa_lo90,TAWSS_vector_Pa_hi90,TAWSS_vector_Pa_interval_width,TAWSS_vector_Pa_width_over_trainIQR,OSI_pred,OSI_lo90,OSI_hi90,OSI_interval_width,OSI_width_over_trainIQR,RRT_1_per_Pa_pred,RRT_1_per_Pa_lo90,RRT_1_per_Pa_hi90,RRT_1_per_Pa_interval_width,RRT_1_per_Pa_width_over_trainIQR,peak_WSS_magnitude_Pa_pred,peak_WSS_magnitude_Pa_lo90,peak_WSS_magnitude_Pa_hi90,peak_WSS_magnitude_Pa_interval_width,peak_WSS_magnitude_Pa_width_over_trainIQR,VM_cycle_max_Pa_pred,VM_cycle_max_Pa_lo90,VM_cycle_max_Pa_hi90,VM_cycle_max_Pa_interval_width,VM_cycle_max_Pa_width_over_trainIQR,VM_stress_amplitude_Pa_pred,VM_stress_amplitude_Pa_lo90,VM_stress_amplitude_Pa_hi90,VM_stress_amplitude_Pa_interval_width,VM_stress_amplitude_Pa_width_over_trainIQR,VM_temporal_mean_Pa_pred,VM_temporal_mean_Pa_lo90,VM_temporal_mean_Pa_hi90,VM_temporal_mean_Pa_interval_width,VM_temporal_mean_Pa_width_over_trainIQR
-21.661958404803656,179.28898005050252,-239.1781732875956,0,0.6296102856600027,0.25858252106350005,1.110016338765672,0.8514338177021721,1.5249439193425784,0.2278415735963416,0.12942417302578668,0.32625897416689653,0.19683480114110985,1.0855311893122477,2.9888969200595885,1.3809777979069284,5.682674089967653,4.301696292060725,1.0855926769645656,2.5077365337923263,1.1192431446887376,4.80594804392234,3.686704899233603,1.2225991979402686,1720.5279980283517,939.642323749993,3150.3653221851473,2210.7229984351543,1.1144868854392942,860.2679592051837,469.8233237268293,1575.189915572066,1105.3665918452366,1.1144919950181231,270.7837827924843,154.9699241531672,473.1489508308492,318.179026677682,0.6907291928019965
-22.06972291632373,178.2755365973593,-240.3562271326072,1,0.6292857472608897,0.25833187318766626,1.1095961270557246,0.8512642538680584,1.524640225347348,0.2423848298025896,0.14396742923203468,0.3408022303731445,0.19683480114110982,1.0855311893122475,3.084257823841856,1.437898846318108,5.842434006975521,4.404535160657414,1.1115454907096767,2.8307443263494,1.314392365122791,5.340585250366376,4.026192885243585,1.3351815040240684,1565.2660742929434,854.8481937062986,2866.0736507027254,2011.2254569964268,1.0139146320325019,782.633036801422,427.4240957993945,1433.0368276207132,1005.6127318213187,1.0139146125560516,253.90754007837432,145.3116276834694,443.6605654785136,298.3489377950442,0.6476804053626798
-22.3274931920822,177.2072000308211,-241.3460604903924,0,0.6478397723794737,0.27266153955950395,1.133619843949623,0.860958304390119,1.5420025653085583,0.2013436019310044,0.10292620136044947,0.29976100250155935,0.19683480114110988,1.0855311893122477,2.6439366063872978,1.1750705347028283,5.104755583562506,3.9296850488596773,0.9917104839996886,2.68921903942506,1.2288880830237434,5.106334914040356,3.8774468310166124,1.285853767857151,1434.47507408891,783.4185165966335,2626.589357527098,1843.1708409304645,0.9291936309049856,717.2298155358134,391.70504051127284,1313.280542987377,921.5755024761041,0.9291836101178516,268.4373090417749,153.62703406047092,469.0488840474882,315.42184998701725,0.6847436869380775
-20.155092088005446,183.9454309401001,-237.93636387770297,0,0.6176035271084874,0.2493094472614121,1.0944700103322753,0.8451605630708632,1.5137083290881066,0.2387949207487052,0.14037752017815028,0.33721232131926016,0.19683480114110988,1.0855311893122477,3.1679382784600825,1.4878478193193405,5.982625447647189,4.494777628327848,1.1343194281061972,2.449382276875332,1.0839876864342817,4.709361033883853,3.625373347449572,1.202260193851502,1929.355679586895,1053.6906439097675,3532.738342007122,2479.0476980973544,1.2497568215754071,964.707054072912,526.8612758587585,1766.4226672592433,1239.5613914004848,1.249794645723099,310.56776443257564,177.73835051051944,542.6647430203267,364.9263925098072,0.7922122182672586
-19.757067781000057,185.16280016600004,-238.537725732,0,0.6054329819456121,0.2399098775921491,1.0787116113019504,0.8388017337098013,1.502319471884316,0.254177559157044,0.15576015858648906,0.3525949597275989,0.19683480114110985,1.0855311893122477,3.426708266228976,1.642307964063612,6.416147678775337,4.773839714711725,1.2047446131560844,2.440667793258068,1.0787227215523774,4.694936963368858,3.6162142418164804,1.1992228161641272,1947.3964121494569,1063.5433379006026,3565.7717470531584,2502.2284091525557,1.261442862062825,973.7142624445924,531.7804368357555,1782.9152770823916,1251.134840246636,1.2614636396921093,301.172217480591,172.36126631621815,526.2476107350438,353.88634441882573,0.7682455741235397
-20.58043976622162,183.84788914829625,-239.04428442455549,0,0.6187164923982424,0.2501690139152079,1.09591107570019,0.845742061784982,1.5147498110092668,0.2241935313622109,0.12577613079165598,0.3226109319327658,0.19683480114110982,1.0855311893122475,3.0254766608328154,1.4028122931018914,5.743956818196018,4.341144525094127,1.095547985287771,2.8094686825170254,1.30153841731165,5.3053701532512525,4.0038317359396025,1.3277660140536738,1942.5500321348725,1060.896555178149,3556.8978039650056,2496.0012487868566,1.2583035775093052,971.2970731371164,530.460322675553,1778.4892930847052,1248.0289704091522,1.2583321292077316,317.9980483431495,181.99071201527232,555.647909886555,373.6571978712827,0.8111657684204947
-20.511343466272667,184.53325231944748,-239.8414143454662,0,0.616600100883152,0.2485344799459153,1.0931707759393443,0.844636295993429,1.5127693507726783,0.1995008463228822,0.10108344575232728,0.29791824689343716,0.19683480114110988,1.0855311893122477,2.825972262821845,1.283727856534949,5.409723345097751,4.125995488562802,1.0412521441458806,2.66848273355506,1.2163599830259775,5.072012520284647,3.8556525372586696,1.2786262606938643,2101.553269612464,1147.7339514416383,3848.0399917344603,2700.306040292822,1.3612992992378892,1050.8123322505432,573.8864702193789,1924.0853634129455,1350.1988931935666,1.3613455203441198,348.52297016358625,199.46016594826366,608.9850580148152,409.5248920665515,0.8890303081353139
-20.885652405906686,182.63488828893293,-238.56707706513657,1,0.5934850420004972,0.23068223064492346,1.0632414410897064,0.832559210444783,1.4911389224435676,0.2792067343218644,0.18078933375130946,0.3776241348924193,0.19683480114110985,1.0855311893122477,3.815701595989827,1.8744985922638109,7.067835525831625,5.193336933567814,1.3106105501906606,2.509467936229552,1.1202891932475276,4.808813832871085,3.688524639623557,1.2232026672175844,1936.122294187554,1057.386135918366,3545.128322298604,2487.742186380238,1.254139954683326,968.0611464913168,528.6930665598302,1772.564163634686,1243.871097074856,1.2541399303647787,284.44578428456043,162.7887060357957,497.0209922269882,334.2322861911925,0.7255789285039063
-21.55446162318146,182.03218181140096,-239.8853441502285,0,0.6168337428033084,0.2487149265468506,1.0934732950589698,0.8447583685121193,1.5129879863744422,0.1991672786572809,0.10074987808672597,0.2975846792278358,0.19683480114110985,1.0855311893122477,2.8295503951043437,1.2858636483825046,5.415717857458919,4.129854209076415,1.0422259457459055,2.638415540786601,1.1981945103512948,5.022245795401369,3.824051285050074,1.2681465324107113,2040.859599213464,1114.586951476519,3736.907110014279,2622.32015853776,1.3219844495136324,1020.4494807267124,557.3042231786658,1868.4895958191614,1311.1853726404956,1.322009921933018,341.3302189245619,195.3437447118471,596.4169393954674,401.0731946836203,0.8706826685310461
-21.145696554149765,183.29394397050024,-239.9862018672321,0,0.6166365254892753,0.24856261144030192,1.0932179384509764,0.8446553270106745,1.5128034359046334,0.1956859761963651,0.09726857562581018,0.29410337676692,0.19683480114110982,1.0855311893122475,2.8273172827322486,1.284530700681738,5.411976682269875,4.127445981588138,1.04161819616336,2.673226702681606,1.2192261116400265,5.079864660263051,3.8606385486230246,1.2802797408778217,2120.117206440703,1157.8723861310034,3882.0314076799955,2724.1590215489923,1.3733242498117277,1060.0952183391803,578.9561887289123,1941.0827517240655,1362.126562995153,1.3733716595554528,347.0159847286669,198.59771615108235,606.3518553536504,407.75413920256807,0.8851862122212545
