x_mm,y_mm,z_mm,is_calibration_anchor,mechanical_pct_ref,mechanical_pct_pred,peakWSS_pct_ref,peakWSS_pct_pred,RRT_pct_ref,RRT_pct_pred,high_shear_co_burden_ref,high_shear_co_burden_pred,high_shear_co_burden_abs_error,high_shear_joint_topdecile_ref,high_shear_joint_topdecile_pred,high_shear_pareto_front_ref,high_shear_pareto_front_pred,residence_oscillation_co_burden_ref,residence_oscillation_co_burden_pred,residence_oscillation_co_burden_abs_error,residence_oscillation_joint_topdecile_ref,residence_oscillation_joint_topdecile_pred,residence_oscillation_pareto_front_ref,residence_oscillation_pareto_front_pred
-24.15059073263204,178.78232351778252,-246.0391494260857,0,0.0016423531269129906,0.10521859387240796,0.7078544235754208,0.7107264415680999,0.3233930898808414,0.3245294519205499,0.0016423531269129906,0.10521859387240796,0.10357624074549497,0,0,0,0,0.0016423531269129906,0.10521859387240796,0.10357624074549497,0,0,0,0
-23.066326924229443,182.0947232949661,-244.53587949016952,0,0.28609542504404645,0.22186541785007463,0.6470837514114643,0.7573239889340195,0.4439199588511547,0.4150162466036691,0.28609542504404645,0.22186541785007463,0.06423000719397182,0,0,0,0,0.28609542504404645,0.22186541785007463,0.06423000719397182,0,0,0,0
-23.950426221630583,180.01845744965829,-245.7144602972133,0,0.01603574123437357,0.046838470735447855,0.6984473659174008,0.6805944066930533,0.35584638026820237,0.3609832372375911,0.01603574123437357,0.046838470735447855,0.030802729501074287,0,0,0,0,0.01603574123437357,0.046838470735447855,0.030802729501074287,0,0,0,0
-24.15404628690341,179.47256889739123,-246.16361813397404,0,0.002047936803616925,0.041574085187681215,0.695650708182178,0.6775091482186645,0.33658791496513657,0.3433444461032084,0.002047936803616925,0.041574085187681215,0.03952614838406429,0,0,0,0,0.002047936803616925,0.041574085187681215,0.03952614838406429,0,0,0,0
-24.344454711796825,179.03719573753938,-246.68978790906303,0,0.0030121928667515806,0.06784848081020416,0.7113687987480031,0.7055623898858384,0.308309154245535,0.3135537420081905,0.0030121928667515806,0.06784848081020416,0.06483628794345257,0,0,0,0,0.0030121928667515806,0.06784848081020416,0.06483628794345257,0,0,0,0
-24.142835265562063,179.98700702489123,-246.36085278480945,0,0.002786038549387525,0.03786333924040787,0.7125578420869377,0.6930690726001792,0.32926345929636286,0.33290465607405434,0.002786038549387525,0.03786333924040787,0.035077300691020344,0,0,0,0,0.002786038549387525,0.03786333924040787,0.035077300691020344,0,0,0,0
-23.5609333845613,181.02512810311543,-245.0973710620746,0,0.14506702912963196,0.111504432537178,0.6790607855126574,0.7146848008393939,0.4007613491820396,0.3960010747016088,0.14506702912963196,0.111504432537178,0.03356259659245396,0,0,0,0,0.14506702912963196,0.111504432537178,0.03356259659245396,0,0,0,0
-23.718681253591143,180.46161054029955,-245.2004209380184,0,0.08540104522628733,0.07481371003532124,0.669332390691347,0.691330974907399,0.3969509763425297,0.38211028352992926,0.08540104522628733,0.07481371003532124,0.010587335190966093,0,0,0,0,0.08540104522628733,0.07481371003532124,0.010587335190966093,0,0,0,0
-23.795773513702105,180.74266519712327,-245.6804095047985,1,0.06379078882665508,0.06379078882665508,0.7063985308472954,0.7063985308472954,0.3607570829202271,0.3607570829202271,0.06379078882665508,0.06379078882665508,0.0,0,0,0,0,0.06379078882665508,0.06379078882665508,0.0,0,0,0,0
-23.37187613701256,181.708905268816,-245.16898485250977,0,0.20299327989359128,0.1599067428905967,0.7026185997820908,0.7132145536890547,0.3944170668718055,0.4056002797229958,0.20299327989359128,0.1599067428905967,0.043086537002994585,0,0,0,0,0.20299327989359128,0.1599067428905967,0.043086537002994585,0,0,0,0
