x_mm,y_mm,z_mm,anchor_5pct,anchor_10pct
14.207420765185798,184.44946427847583,-223.0627320450618,0,0
14.04166932721808,185.86300299186104,-222.7256956995895,0,0
13.78374959575326,185.20833207660849,-224.49578657506905,0,0
13.362183888420256,186.8736573598356,-224.50386416798108,0,0
14.140349696665655,181.81648104717684,-224.287925884654,0,0
13.908224551662205,180.426387443746,-226.0704140277732,1,1
14.066359648435457,183.40476100563592,-224.4789521468689,0,0
13.560309843487737,184.14516450029336,-226.41004044989035,0,0
13.150393580731617,185.9843351522017,-226.2925770843453,0,0
12.579349349087128,187.8085777284031,-226.28188776567671,0,0
13.65264191934162,178.98471650483282,-227.7449737619592,0,0
12.951431215497182,184.9108102451799,-228.00319704943388,0,0
12.404638319039035,186.6399331564652,-228.1289422149002,0,0
11.600348595703965,187.2875976018805,-229.79775696079312,0,0
12.192438245773277,185.4087809871476,-229.82421818041263,0,0
11.709260997200923,188.6690799260004,-228.0568945020003,0,0
10.838281525079328,189.40459726277624,-229.70183462515016,0,1
13.863849897246164,182.3021797906392,-226.21350723114605,0,0
13.617358158665224,181.0589235729093,-228.0386797389941,0,0
13.353302218172695,182.93286945374047,-228.1371613956605,0,0
12.766832001090194,183.8808763032741,-229.3888526874392,0,0
12.964536203455689,181.8615685237989,-230.07073890204484,0,0
13.286089319305727,177.5092008067965,-229.4591266164812,0,0
12.73376384594618,175.99764351663134,-231.0968441538186,0,1
12.077541453067932,183.79489458756137,-231.24887340507087,0,0
13.278592323521185,179.5658342388104,-229.8962392367395,0,0
11.437041669071638,185.89334236866856,-231.3304266544459,0,0
10.74412563461182,187.9935722219435,-231.32442096483643,0,0
9.899727345415592,190.06693113381544,-231.3411573179887,0,0
16.575536294103234,180.9986187179992,-214.7674978499087,1,0
16.644029996248303,182.9668946622104,-215.4508630882399,0,0
15.655072533411994,181.43846340581155,-216.5039346125237,0,1
14.189926521084448,177.5087470854007,-215.03969723677835,0,0
15.17705669030684,179.28006446234104,-215.48836396463048,0,0
15.761886688872083,183.3699994565732,-217.28273802165484,0,0
10.32573033376345,193.69734489302203,-223.80033390074576,0,0
9.791831708144928,194.68409908247872,-222.9214468795093,0,0
10.789085137701004,193.59562976200075,-222.5939194030003,0,0
11.039836655621777,192.66562597846035,-223.83046661180063,0,0
9.270510902638126,194.60102414692165,-224.4939632839429,0,0
8.484287954354846,195.74294590833588,-223.15739870731016,0,0
7.953976195874335,195.60100766517243,-224.5251911415614,0,0
10.25730453217994,193.1558718471677,-225.2505799278636,0,0
8.023850161867266,195.0157086260223,-226.0157061073588,0,0
11.298637967381078,191.54203193380312,-225.1792209070324,0,0
9.254618185826311,193.80109413113752,-226.5160739877368,0,0
8.148528744023425,194.2331672945648,-227.8249672618205,0,0
11.536119228392945,190.1664198689328,-226.61807442676687,0,0
10.354931996038705,192.09078574335928,-227.1232268423473,0,0
9.221399471033694,193.05541903946724,-228.25529318329444,1,1
8.161502850448073,193.48158566414853,-229.5861226154593,0,0
9.10353284689452,192.3992099436508,-229.815290591292,1,0
9.895920495047068,191.86948274934483,-228.78915251044867,0,0
9.996666731784336,191.0025742883873,-229.89448751408577,0,0
10.81721669793745,190.5061591266536,-228.34233664239804,0,0
8.087400298185107,192.7803856596265,-231.22007442237404,0,0
9.02714382581224,191.5541692841463,-231.41900524245327,0,0
8.862213240597843,197.9868818137092,-215.2344179800764,0,0
8.701059106259624,197.65433255891384,-217.0130357093555,0,0
10.259068885044748,196.9478659780852,-214.7061833898684,0,0
9.857641854219406,197.002467355875,-216.00820283857323,0,0
11.221772069398275,195.65992832773927,-215.7953611054544,0,0
12.5962178824969,194.23175852866555,-214.8028349774763,1,0
12.333846853194435,194.01794803410263,-216.39514148003545,0,0
10.10606229394924,196.29081299509403,-217.66369933752225,0,1
8.57847279932156,197.24256004029945,-218.6680953258262,0,0
13.562268289601429,192.4262656570009,-215.7064355940004,0,0
12.697565890078574,192.9681253083564,-217.5591001158684,0,0
11.395439064594497,194.65453597671527,-218.10951844187943,0,0
11.932780539355829,193.35616178180348,-219.4065251844764,0,0
10.702370880439537,194.7436060112344,-220.1362493729691,1,0
8.324241689637134,196.8261892580656,-220.42511285805384,0,0
9.938340985072184,195.9182519796488,-219.2667470948533,0,0
9.46574207056331,195.6148524788152,-221.3465276188905,0,1
10.470686306097594,194.4095581948364,-221.66040718022785,0,0
11.300183850518009,193.54001089184635,-221.0872107223533,0,0
8.016001010336037,196.52814618682007,-221.81962080154457,0,0
14.59378520198353,191.33842159837187,-214.4208004369877,0,0
14.253039290230438,190.77395030032227,-216.4817473375501,0,0
15.206457543490206,189.6130578137849,-215.3553832906374,0,0
16.396432943169483,184.58197717938145,-216.0184267195602,0,0
16.7203403120992,186.3058929299121,-214.6810934481706,0,1
15.615111446053684,187.948061826838,-216.1010426727564,0,0
15.75337809633996,186.136939233006,-217.00758879335348,0,0
15.69759768777852,184.67969456780804,-217.563048378341,1,0
14.777916294810632,189.0502625447845,-217.23387519616472,0,0
15.114021507572236,187.26437434008488,-217.9472565115942,0,0
15.23061927249423,185.4323097358005,-218.6111506830493,0,0
13.479715465035504,191.63631168736885,-217.49843794610587,0,0
13.858153485623443,190.4437783190114,-218.20061942137315,0,0
14.312491666144616,188.8163117394249,-218.85630950267185,0,0
14.82360523241296,185.47148266774656,-219.83535868435047,0,0
14.279416377408763,186.4770117789694,-221.19255050768936,0,1
14.689243800412989,186.95696094892224,-219.3759246260362,0,0
13.726259706675805,188.6287662053423,-221.000475036474,0,0
13.423304846096205,190.31187875106744,-219.7979924508813,0,1
12.670779309537872,190.7565795526147,-221.69317018040127,0,0
12.972734242490183,191.7813701201377,-218.93034931913223,0,0
12.428739233321586,191.90154401406696,-220.5497316830665,0,0
11.686337660205384,192.33697329659896,-222.2807664842988,0,0
11.950157352118456,191.2328644145736,-223.44649719263003,0,1
12.83376850963185,189.4959875749418,-223.0793613888992,1,0
13.569510581777497,187.63556394383605,-222.78338562308576,0,0
12.783807958064113,188.53422283793387,-224.62355411338,0,0
12.149588402994572,189.11553658081024,-226.07012579168432,0,0
12.038693034783464,190.1307508638945,-224.97820346431408,0,0
-16.97823240796214,185.4182466268261,-211.58431827156053,1,0
-16.90987127610112,186.9536389070001,-211.5119512509997,0,0
-17.270406673981352,186.0767577770044,-212.82912974813752,0,0
-17.3320095383255,184.50572001112232,-212.9692693078844,0,0
-16.923736468953752,183.84912225299857,-211.8425958315456,0,0
-17.24178415146152,183.3501425297337,-213.0150939237977,0,0
-16.76936746461708,182.1903691389781,-212.2762485389355,0,0
-17.45383595769798,185.2442889069813,-214.0889383122028,0,0
-17.476246984905117,183.71713551967545,-213.98153873123488,0,1
-17.30836682405511,182.2265532672168,-213.8988705431321,0,0
-16.533341349889103,180.45525584187064,-212.86417567782365,0,0
-16.996031916884075,180.15663585928584,-214.30704866818755,0,1
-16.233350728870843,178.7099994882797,-213.5699269624413,0,0
-15.88876111320095,176.98029255499955,-214.3619582799996,0,0
-16.982429334412632,187.63012162791944,-214.0731807163312,0,1
-16.924757388805194,187.98786593331835,-212.7469756177378,0,0
-16.60311689835724,188.7547292525151,-214.1512859999495,0,0
-17.15134630690235,187.0612606575985,-213.09633922495703,0,0
-17.26484918868308,186.4699608004476,-214.06079448975595,0,0
-4.940823405573663,178.036465003082,-199.9635641252888,0,1
-4.340365872400672,177.0604441057139,-199.8432985802449,0,0
-2.92132668170827,174.28927818138854,-200.03168113807988,0,0
-3.474749383983548,175.17841464765576,-200.0533156274153,0,0
-3.94139395587313,176.0885753284534,-199.9901807879018,0,0
-6.229252170747321,180.95281132804485,-200.13819020822515,0,0
-6.436491259441177,182.1680711673391,-200.08530425831685,0,0
-5.873510759049173,179.8247807996436,-200.133868255819,0,0
-6.7956175147408,180.05648068090966,-200.988783726964,0,0
-5.451488267766854,178.87318463431973,-200.0959529167471,0,0
-6.262511979998529,179.0110273201242,-200.90712826246485,0,0
-5.077559375873687,177.35479506522483,-200.5243887921533,0,0
-5.686565330132467,178.0593010550532,-200.79206291213168,0,0
-4.802817005694271,176.47627836448245,-200.77547890378324,0,0
-4.295222136330606,175.44956921616662,-200.89164334973668,0,0
-3.6936831941199664,174.43194685686635,-200.92421209070915,0,0
-3.0393678400212725,173.46022384999912,-200.87968040199905,0,0
-3.8697568610247504,173.6410070493939,-201.82877797360925,0,0
-6.600625667916494,178.06280868437457,-201.80833922739555,0,0
-5.759908632017574,176.9924144088068,-201.54593682414725,0,0
-7.447669615020843,182.70957107598025,-200.86642644025764,1,0
-7.191858799234203,181.33801785761432,-200.9432782336781,0,1
-7.224539163401404,179.05523617794145,-201.91541321887345,0,0
-7.790557107134989,180.3323178788416,-201.88212444173865,0,0
-6.676099005833735,177.20636510080033,-202.45332152558265,0,0
-8.27079454073085,179.27289843721798,-202.9161056580436,0,0
-7.4634722280414145,178.00029676315896,-202.8092567597777,1,1
-5.189263573913202,175.74777438387906,-201.7630515102272,0,0
-6.216953289440117,176.13962951093174,-202.69860663215664,0,1
-5.53755797848025,174.97833620996678,-202.80892877425288,0,0
-4.58129077177988,174.6678918477668,-201.86474735760527,0,0
-4.765327077514451,173.82827719442918,-202.8420152511773,0,0
-3.0655311615399445,172.66718243605075,-201.67223367507785,0,0
-3.950909908418012,172.80664341700913,-202.75480127507225,0,0
-2.990111986324056,171.81198138985025,-202.5205386279257,0,0
-2.7937704295311803,170.93138210327356,-203.3931010612771,0,0
-3.9438407571687537,171.9107134365729,-203.7617896924306,0,0
-8.604297289798426,183.30686037614905,-201.74652507476,0,0
-8.26895067423905,181.75956216366964,-201.82329410543605,0,0
-8.937260760115345,180.6321907359152,-202.91621893897627,0,0
-9.415941234963189,179.43418781366773,-204.06449886086784,0,0
-9.89944953273623,183.9595741831264,-202.7763472560829,0,0
-9.50472573995207,182.2291474740817,-202.8488925398675,0,0
-10.220842703224864,181.0272480768192,-204.06591213222103,0,0
-5.7967262894303655,174.02464664630878,-204.0109139484347,0,0
-6.545736622682129,175.22975105959804,-203.8514766198995,0,0
-7.377186884485861,176.68507961994663,-203.65279048213185,0,0
-8.50942725775306,177.9829303492697,-204.00141554967365,0,0
-7.549007373414373,175.6258006257581,-204.7451305394032,0,0
-6.934766643904028,174.31658974506158,-205.2064465854353,0,0
-3.699913283704475,170.9504405168041,-204.6850004211653,0,0
-2.465233184925792,170.05417667351327,-204.2699107050354,0,0
-4.810381729164786,171.82243738513532,-205.11178747947807,0,0
-3.0759864475049707,169.96042958984043,-205.323966321294,0,0
-1.9959952769309448,169.20438833099868,-205.1394456469993,1,0
-2.988593934515346,169.30164315943836,-206.40687832109188,1,0
-5.915736883346704,172.9920195449168,-205.2562974039662,0,0
-4.86968045628958,172.89240605530935,-203.9300348188473,0,0
-4.344086218585688,170.47549182153307,-206.35375181511185,0,0
-5.865742162278658,171.84713524542116,-206.58640155787555,0,0
-7.211361230883254,173.31324629248695,-206.6455287958656,0,0
-8.622002324628767,176.74745343564763,-205.0816404572204,0,0
-9.746742007295587,178.223129795515,-205.2488549487424,0,0
-4.093647316231191,169.41423236797115,-207.8386479546562,0,0
-10.856791970792742,182.78306690341373,-204.0045061764873,0,1
-11.320893045634596,184.6571425225753,-203.98793220320388,0,0
-11.573972493825243,181.4429335869765,-205.3312249747721,0,0
-12.755940215916656,185.33712439307217,-205.33717975975927,0,0
-12.244320227896994,183.3117428081032,-205.2875871278648,0,0
-10.716914131879822,179.79195556948983,-205.2937522947605,0,0
-12.01708146932314,180.3161031889656,-206.46863647518168,0,0
-8.454695923291188,175.09031631701262,-206.3781776484148,0,0
-5.682151762567049,170.71464236192045,-207.94472362338053,0,1
-7.181544101641569,172.085068281354,-208.10901475643345,0,0
-8.554617149516163,173.63616760721754,-208.04119520302527,0,0
-14.120098356012509,185.9520806962649,-206.80250619257083,0,0
-13.585377184247657,183.8624456857584,-206.6369445830289,0,0
-12.859690204268826,181.94080682471147,-206.5626658253821,0,1
-13.094912877928431,180.7485814907028,-207.50383484778283,0,0
-9.928489160353454,176.81393930521682,-206.5956896393521,1,0
-11.133531386224991,178.5982432134165,-206.59499665166263,0,0
-12.611654743107946,179.2518487314743,-207.89960939174827,0,0
-10.029078614914935,175.3526016385841,-208.07657559907136,0,0
-5.31638986690819,169.52832460825877,-209.4257564559123,0,0
-14.781978101974282,184.3823116606445,-207.99421253094872,0,0
-15.34090302225598,186.4692679071864,-208.3617667903348,0,0
-15.993430383265649,185.1947501335488,-209.58614527759755,0,0
-6.941346874961269,170.82368569369234,-209.55821684368888,0,0
-8.438336603366864,172.19349351646565,-209.6349868242222,0,1
-9.831557625772623,173.68013808400408,-209.5911332106877,0,0
-14.15949919482854,182.2122014101668,-208.04533754426748,0,0
-13.945021720853026,180.29349738987503,-208.8772827957453,0,0
-11.628202299900233,177.1972427584928,-208.32040877361524,0,1
-13.29253468894,178.35341865749712,-209.4346979677969,0,1
-11.357949504149286,175.30740449934967,-209.72906300558844,0,0
-6.611054111544144,169.61382123152893,-211.07538773035947,1,0
-8.284576390177666,170.89280112024224,-211.2079575576413,0,0
-15.424515015173348,183.39559345049616,-209.2692594581869,0,0
-16.292776764740687,186.8312677624716,-209.92740950478816,0,0
-16.623826101395437,185.8384103314906,-210.66314941019388,0,0
-16.247080971710766,183.93662380020183,-210.3984280297801,0,0
-16.596339495976288,184.88984033760445,-210.7665776541099,0,0
-9.7675805588905,172.26120395398556,-211.1694589527358,0,0
-11.075948789211692,173.65883122815538,-211.0795539187807,0,0
-15.096242412958274,181.4914467929605,-209.7315739908867,0,0
-14.707452605587736,179.61356104356136,-210.38673863255016,0,0
-12.7974322863781,176.6367823427835,-210.24656094288608,0,1
-14.167714766489722,177.83029192446656,-211.00287349992936,0,0
-12.464146878359289,175.04912185622769,-211.2967723387035,0,0
-7.945540907097237,169.6342138260043,-212.6981318424513,1,0
-12.32747137367633,173.85605227886984,-212.3044463860417,0,0
-9.680050631873794,170.87733646887577,-212.81592890527267,0,0
-11.249158923891256,172.2652837843825,-212.7987816550197,0,0
-16.113886565842453,182.63307961478648,-210.7348496897528,0,0
-15.850670140875629,180.9504398886725,-211.24196838584223,1,0
-15.46275024105349,179.10604131527475,-211.8910710252489,0,0
-15.117704002235294,177.406592670505,-212.7040194427756,0,0
-13.789280623484377,176.20163771425754,-211.8822686086208,0,0
-13.382974949035974,174.67746306187072,-212.75397622846168,1,0
-9.340353692916494,169.5548401610059,-214.2662213648481,0,1
-12.965981742780103,173.20484626587856,-213.68774417210216,0,1
-14.767728427871951,175.81269525866972,-213.54926127663416,0,0
-8.513522338685803,199.8143486791085,-212.0166433950569,1,0
-6.943739206580447,200.5024880500012,-211.02905153099988,0,0
-7.522158128807283,200.1486561396641,-213.0825679467144,0,0
-8.821891763049239,199.53340130862887,-210.4491802464736,0,0
-10.130467415624478,198.7938491069126,-212.0574127035528,0,1
-10.524699489054605,198.24277625530848,-209.97376013580373,0,0
-9.021171603866602,199.261695382092,-213.7315862067052,0,0
-11.781180358101915,197.3657427594872,-211.49314610178627,0,0
-12.040026323907936,196.69103450801725,-209.6593384937829,0,0
-13.053622642019564,195.8870853838823,-211.2898533227828,0,0
-13.35726004926462,194.9453681807669,-209.54339232973552,0,0
-14.178113813706034,194.2207704850675,-211.1164442551621,0,1
-14.456347129111547,193.1232819201896,-209.6406490410651,0,0
-11.528457659472672,197.4491541437716,-213.09780764091383,0,0
-10.508664127864693,198.08710286649355,-214.20803367207523,0,0
-15.321773263568527,191.39097433237043,-209.91848766269496,0,0
-15.156166523017497,192.47567429963928,-211.4072414326044,0,0
-12.5260756406882,196.3946530920216,-212.9224984137329,0,0
-13.601923931617,194.99828533407225,-212.79980167082303,0,0
-14.511465425349565,193.5971083653145,-212.67517285135528,0,0
-15.152783844871294,192.38204655019263,-212.94042627659445,0,0
-15.786710045756754,190.9794327323589,-211.10809479653307,0,0
-15.982119651552562,189.83580133436325,-210.3047556392233,0,0
-16.304567703361247,189.7102040172225,-211.4865823210574,0,1
-15.823134901740518,191.0798506916784,-212.4741581956272,0,0
-15.369814692848632,191.7015833057357,-213.7609146568104,0,0
-13.745590258803292,194.2836338039025,-214.26026278517165,0,0
-13.04451216126506,195.3868109124689,-214.0393050161273,0,0
-14.620934725979364,192.84768752724835,-214.29466741247552,0,0
-16.495791849848846,188.3957570065816,-210.808083395838,0,0
-16.705681075871087,188.51282533552973,-211.86589060834635,0,0
-16.506843075423077,189.33253678240965,-212.83766499574207,0,0
-15.927789301660944,190.3823985004585,-214.1697757556719,0,0
-1.5391937520590837,167.92856990162224,-207.53431839072093,0,0
-0.1764444257847605,167.43260637462996,-207.21922899147228,0,0
-1.2244762357394758,168.25179464289283,-206.173952463482,0,1
-2.1576471996542312,168.6210622991883,-206.6304174692848,0,0
-2.9639251733786978,168.64818160691766,-207.7647025790839,0,1
-2.302304295425437,167.68363886517702,-209.4104621782516,0,0
1.1460710584446938,166.86437952897938,-208.2670372214119,0,0
0.8277423624163305,166.70073820030646,-210.2720983045789,0,0
2.6828448524066086,166.6567859255465,-209.31313207683343,0,0
2.6204071513008307,166.7141992045398,-211.15402744421505,0,1
4.337079642713336,166.94884422091167,-210.34911244953668,1,0
4.055071858299759,167.12379440034286,-211.820517863424,0,0
-0.6416101554968464,167.15557283582692,-209.0981389755221,0,0
-3.803396931458883,168.50285857713027,-209.34946262370408,0,0
5.960365156340726,167.8129297139985,-211.3351807950005,0,0
4.830132444218369,167.74520637399684,-213.1522232626696,0,0
0.8412466709132822,166.5642467094089,-212.1815645913095,0,0
-3.381578418752738,167.600680591765,-211.17162530038496,0,1
2.8035380405846024,166.89377058736702,-213.28523380767805,0,0
-1.2693184768379369,166.8894654155121,-211.25416484565832,0,0
-2.75671767433362,166.83888992814988,-213.084107672942,0,0
-0.830087087201721,166.47222808373257,-213.3737208133022,0,1
-4.96797071208251,168.46351986803182,-211.0990817716579,0,0
0.7829612178133151,166.46199267214402,-213.9077785851103,0,0
-4.551498675225596,167.5049955615606,-212.93000687367456,0,0
-6.2689466228587785,168.45692213934618,-212.80093486865064,0,0
-3.4189233474493075,201.29956625975927,-212.0326954936521,0,0
-1.6625903867594063,201.3373700874569,-212.411686990705,0,0
-2.910990390554539,200.99769744103548,-213.8682603029488,0,0
-4.703400534344444,200.9184797684505,-213.2973543815899,0,0
-5.206952661622726,201.0380880645733,-211.5530379248665,0,1
-6.056737514391085,200.72411626784609,-212.6893397283657,0,0
1.732381352958123,200.990025644389,-212.81031808180808,0,0
3.440393662067001,200.63566244979285,-212.8282407344084,0,0
5.165092632841431,200.1392323733973,-212.7144580287261,0,0
0.0216740309444238,201.22278573700137,-212.66841668700013,0,0
0.5051198082687658,200.8409702245916,-214.3262268096088,0,0
-1.250915804993906,200.9666950038076,-214.16063767398805,0,0
8.568807507840855,198.5628735320014,-212.017316618,0,0
8.10317017059629,198.73708568081304,-213.85621005395544,0,1
6.91778391007175,199.45306506620253,-212.4400294275595,0,0
-6.123152443690907,200.3479872330388,-214.23918189793736,0,0
-1.3409501306761662,200.70266562383665,-208.70592480318635,0,0
-0.0930000378800084,200.61446559336224,-208.7640311567865,0,0
-1.0143199809909187,201.189997584819,-210.0835060602771,0,0
1.5602473989703216,199.72285041900136,-207.7856361439992,0,0
1.1546338262752696,200.33175212627924,-208.66260804363296,0,0
0.1450448772161099,199.96277454729207,-207.66040412955712,0,0
-1.0774199695136186,200.23907277536225,-207.88593926049,0,0
0.8076034785655015,199.4914108188046,-207.1297496814313,0,0
-0.8735159968865233,199.6377316561129,-206.9942047639692,0,0
-2.218851876327589,199.69000679559656,-207.05229473959943,0,0
-1.4813580661013246,198.964933115806,-206.1324205061796,0,1
-2.78989629313063,198.5699216563687,-205.76554648731,0,0
0.0185753144518891,199.1145984413129,-206.40665068555768,0,0
-2.112566074979584,201.3466496327015,-210.81956229800443,0,0
-2.463825905585266,200.9341594748313,-209.2053250692566,0,1
-2.063759795364126,200.4404034960687,-208.1803750074489,0,0
-3.3038524288367306,200.30460613124183,-208.06573233692504,0,0
-4.128363379377024,200.67211840926552,-208.9590733528472,0,0
-3.3387139780406594,201.16316765056297,-210.10628402819,0,0
-0.7958817523471741,198.5270552417805,-205.64401155299143,0,0
-5.005774277615455,199.9327741248605,-207.93556440129925,0,0
-3.889113250008185,199.2945345423404,-206.7621712162613,0,0
-6.08213154805866,200.3889026750004,-209.3653957932434,0,0
0.7384856021905621,200.8874406374987,-209.7394119147291,0,1
0.3514795457787258,201.2178117291719,-211.0842116611624,0,0
-0.9089993736554038,201.3571219247996,-211.44389657199093,0,0
-1.713311208710061,197.79627604800112,-204.87759646199885,0,0
-4.83242760237508,200.9882307373284,-210.2869326971326,0,0
7.332104072987964,169.03591170770477,-212.1756575755795,0,0
5.987372980931983,168.54412854038796,-213.35308704551448,0,0
9.693310123885416,171.94214968647748,-213.70469464018032,0,1
8.559119349090672,170.446244802386,-212.95243883422023,0,1
6.977028504077905,169.70513866629244,-214.38253849536244,0,0
2.0746221423956093,168.88300702407767,-200.0287797849458,0,0
1.4302850487081793,169.3205377114018,-200.0393489674833,0,0
1.6050511881689904,168.91758016870796,-200.6327128572981,0,0
0.8414849761422633,169.78133744994926,-199.99425459939536,0,0
0.3208572551286436,170.39397974892682,-199.67864319335,0,1
-0.4200039923883609,171.0845746095084,-199.7217390057044,0,0
-1.1372874456026003,171.84984146657544,-199.79203942522184,0,0
0.8913774192865531,169.40856364460078,-200.6418701184902,0,0
1.0650211491581838,168.95728598791706,-201.31779535189528,0,0
0.1486878181154914,169.9994003296584,-200.6090592732206,0,0
-0.3134399951540432,170.58176199533227,-200.31568702167857,0,0
-0.9949929749876918,171.10708075971715,-200.54320031774347,0,0
-1.824629997065096,172.38115784589016,-200.2111714188852,0,0
-2.273337033609441,173.12243606542663,-200.13299633637484,0,0
-1.66002184161608,171.71936444644737,-200.72042551500743,0,0
0.4448583453790045,169.0033988335778,-202.0955156257687,0,1
0.1878863405689939,169.53486163185872,-201.4033025159071,0,0
-2.3457440402817165,172.4425498635951,-200.8938732203489,0,0
-0.6576284519360078,170.28391364879025,-201.29615834114915,0,0
-2.3274583186786333,171.7618617587956,-201.6331759185946,0,0
-1.5593626982585918,171.0211141387621,-201.4863557793702,0,0
-0.4945269525602637,169.59423383077447,-202.2608394059559,0,0
-0.2656025057073775,169.05779302033585,-202.97963539751697,0,0
-1.4183607444463988,170.2827542062892,-202.39161199619548,0,0
-1.1994267854319307,169.67777521293647,-203.10728474808187,0,0
-2.0583269889197937,170.27020223550247,-203.3287127513144,0,0
-1.0763781174349238,169.1233118686476,-203.98709953062288,0,0
-1.816236924233448,169.7084174053101,-203.9312705100889,0,0
-2.1789500800153068,170.9737453231716,-202.4464265969669,0,0
12.677095455587253,165.92480634058336,-200.0838361307169,0,0
13.113946484060882,165.93537160062073,-199.7469224762636,1,0
12.452321202047589,165.79058369855252,-199.61398900614583,0,0
4.625329912159239,167.51936252961556,-199.617285773316,0,0
4.947610538805665,167.28261194890055,-199.8578182743504,0,0
5.387206022361672,167.0873784337894,-199.81438739027809,1,0
13.7018788926,166.110891829,-199.85736893,0,0
13.39145417139092,166.17377841627422,-200.4086008534232,0,0
12.7135269090148,166.0656615852623,-200.6340612437591,0,0
12.26206416227101,165.95943550058675,-200.5612735025537,0,1
11.931132101465964,165.81597299388395,-200.09403104242352,0,0
11.094681308958569,165.7436300196514,-199.9848895896505,1,0
10.179842873856916,165.75513698473077,-199.8401955747718,0,0
9.214777094101684,165.8738956056087,-199.63381868357885,0,0
5.753211327223515,166.8329461486445,-200.2222286906984,0,0
7.689743260104573,166.2213001127022,-199.8470868408132,1,0
6.396593649877152,166.6472438742141,-199.89905965804152,0,0
5.08978267987464,167.0745158956815,-200.38197090143743,0,1
4.2022956864117305,167.67951205830704,-199.81510988905063,0,0
4.597851537862456,167.36855645772573,-200.14629026304377,0,0
13.033825283702557,166.25274219025195,-201.02128594847565,1,0
11.600635077846569,165.9173624206281,-200.81278298364649,0,0
12.305476684402214,166.09640538450893,-201.0845375145543,0,0
10.481762792259875,165.82645253021636,-200.7095597176325,0,0
3.728841426428149,167.90127397192325,-199.9306845910287,0,0
9.40743540131616,165.85970028457825,-200.5339265531857,0,0
8.471083873292775,166.00088850371367,-200.21086183229207,0,0
10.750144126019071,165.97466147402636,-201.5465060950432,0,0
3.187477837168711,168.1814583309905,-200.02301317125944,0,0
4.050250116812422,167.5875261246958,-200.329473395942,0,0
2.635010284229261,168.50709404070392,-200.05673945319305,0,0
5.538968584811699,166.76337809034337,-200.9657472532216,0,0
6.971722308396365,166.3841953073218,-200.2978242026961,0,0
6.273276831194418,166.56191244090488,-200.6396013100733,0,0
7.673240754440999,166.14464642838635,-200.80342591347585,0,1
6.841697940459111,166.32466412171735,-201.1359170621353,0,0
8.54305331924174,165.9828588800038,-201.24794851563905,0,0
9.65464249932131,165.91437237262525,-201.41104513363567,0,0
4.489665979904876,167.24188445003526,-200.76456111003364,0,0
4.929935334381471,166.9822361772511,-201.0420211185351,0,0
6.014020231045249,166.5251381918388,-201.4452323630892,0,0
12.616840546714958,166.35186068400571,-201.70978381243768,0,1
11.782219216949168,166.15359767596826,-201.69085139998435,0,0
11.1140344257284,166.2419241952145,-202.4738994819276,0,1
12.130770641202664,166.47465090573849,-202.48283540433405,0,0
3.499272688512899,167.81164977800412,-200.5298568167155,0,0
3.9217995113819377,167.43282187285297,-201.0229463823632,0,0
5.159839263945311,166.76554553038318,-201.6763510698668,0,0
4.435066592324468,167.08437101620746,-201.4637006713032,0,0
9.974814802445175,166.06145116200102,-202.32493228666823,0,0
8.77226921956974,166.02339943544237,-202.2092468695159,0,0
2.878792956322133,168.12263267926818,-200.6317675017256,0,0
3.236193483235262,167.71245610427823,-201.21498992427468,0,0
2.52521959841673,168.05796599184353,-201.3189653312756,0,0
2.246809783867011,168.4889935505438,-200.66567502681963,0,0
6.521031219775651,166.33895912163817,-201.8853863165481,0,0
5.835542781722692,166.48217619076,-202.2062184989882,0,0
6.657310973080019,166.26898955744042,-202.6506640577941,0,0
7.5023217133594144,166.13837114114966,-201.99964660057503,0,0
9.087828864295425,166.1577067634155,-203.1582281109842,0,0
5.07250069578351,166.6648242641789,-202.4649100764477,0,0
11.56466893336554,166.6243866239631,-203.3504079426654,0,0
10.372763653408605,166.34488617506744,-203.3197842436627,0,0
3.744199728177449,167.30162328424123,-201.7602033191721,0,0
4.397691020742249,166.93268278887598,-202.20652042093863,0,0
7.824456391652813,166.1373393714892,-202.9770780349812,0,0
5.597333877593445,166.44650874183776,-203.244110726106,0,0
4.528320541480822,166.72257748892648,-203.16772858893825,0,0
2.91943891606847,167.6086514649617,-202.00909424483584,0,0
1.7994932374397556,168.46661621452748,-201.36143209704568,0,0
2.1267553916974906,167.99024332152229,-202.0788920303424,0,1
5.976082697992288,166.3572353403018,-204.2468945523612,1,0
6.849866716118055,166.25273451917667,-203.6841174750368,0,1
8.113065474924241,166.26922024898394,-204.0925344914036,0,0
9.529690972474055,166.46119394998794,-204.25486084248496,0,0
10.90632548288738,166.80340663432438,-204.32441538546863,0,0
3.5076711523089803,167.1440121726505,-202.75830700850628,0,0
1.3095158225324095,168.44001606952625,-202.12028675894865,0,0
2.5192076772536085,167.52979828445984,-202.8671911083172,0,0
2.9157398552446794,167.19317191257946,-203.50699057940489,0,0
1.671809902283662,167.9187102422245,-202.9329670493444,0,0
3.707531446985448,166.86004317661707,-203.8367045019388,0,0
4.8231784510587845,166.53184579390955,-204.31480633413287,0,0
10.142780021965356,167.0117024502335,-205.4193054144512,0,1
6.922948692466561,166.38545249554824,-205.14310048283448,0,0
5.6721432389541455,166.4085596809938,-205.08121236003743,0,1
8.559799349204367,166.59430234641997,-205.33160730876853,0,0
0.630303198503655,168.37649992741942,-203.22877723318075,0,0
