x_mm,y_mm,z_mm,is_calibration_anchor,mechanical_pct_ref,mechanical_pct_pred,peakWSS_pct_ref,peakWSS_pct_pred,RRT_pct_ref,RRT_pct_pred,high_shear_co_burden_ref,high_shear_co_burden_pred,high_shear_co_burden_abs_error,high_shear_joint_topdecile_ref,high_shear_joint_topdecile_pred,high_shear_pareto_front_ref,high_shear_pareto_front_pred,residence_oscillation_co_burden_ref,residence_oscillation_co_burden_pred,residence_oscillation_co_burden_abs_error,residence_oscillation_joint_topdecile_ref,residence_oscillation_joint_topdecile_pred,residence_oscillation_pareto_front_ref,residence_oscillation_pareto_front_pred,high_shear_dominance_score_ref,high_shear_dominance_score_pred,high_shear_dominance_abs_error,residence_oscillation_dominance_score_ref,residence_oscillation_dominance_score_pred,residence_oscillation_dominance_abs_error
-22.28128220197741,182.96538542299464,-243.0061535810012,0,0.3745915868121638,0.2329437296377362,0.5639301212497374,0.6196070998959636,0.5626110172429939,0.4401733259300155,0.3745915868121638,0.2329437296377362,0.1416478571744276,0,0,0,0,0.3745915868121638,0.2329437296377362,0.1416478571744276,0,0,0,0,0.1773104880581516,0.07087227414330217,0.10643821391484944,0.4205607476635514,0.1970404984423676,0.2235202492211838
-22.85953211751394,180.99844019317345,-242.87671399452205,0,0.2732716186358431,0.2041295683883043,0.6158123749752361,0.5716509819959392,0.5202546124245896,0.4214193623859585,0.2732716186358431,0.2041295683883043,0.0691420502475387,0,0,0,0,0.2732716186358431,0.2041295683883043,0.0691420502475387,0,0,0,0,0.15680166147455868,0.03686396677050883,0.11993769470404986,0.3346313603322949,0.14563862928348908,0.18899273104880582
-23.208949710926536,180.36559696336363,-243.5816480408875,0,0.2001547071349683,0.1683596488563497,0.6519177267644688,0.6560977245984844,0.4675726406565001,0.4046230362792114,0.2001547071349683,0.1683596488563497,0.0317950582786186,0,0,0,0,0.2001547071349683,0.1683596488563497,0.0317950582786186,0,0,0,0,0.13317757009345793,0.040498442367601244,0.09267912772585668,0.24532710280373832,0.08151609553478713,0.1638110072689512
-23.907005624880824,178.49912406617491,-245.3113470954748,0,0.0019438677017332,0.0372126575244882,0.7043302832802626,0.7042262141783789,0.3431326462080581,0.3394937440801855,0.0019438677017332,0.0372126575244882,0.0352687898227549,0,0,0,0,0.0019438677017332,0.0372126575244882,0.0352687898227549,0,0,0,0,0.005192107995846314,0.005451713395638629,0.00025960539979231513,0.003894080996884735,0.004153686396677051,0.00025960539979231556
-22.62795464365586,181.95577671085232,-242.9166948353336,0,0.3081713672856478,0.2030913191092775,0.59517064128171,0.6450141368028676,0.5325393033315357,0.4305414074512002,0.3081713672856478,0.2030913191092775,0.1050800481763702,0,0,0,0,0.3081713672856478,0.2030913191092775,0.1050800481763702,0,0,0,0,0.16433021806853582,0.05399792315680166,0.11033229491173416,0.36500519210799587,0.14719626168224298,0.2178089304257529
-23.078606378270244,181.4140332571636,-243.8349372733533,0,0.2588723743721978,0.1800853465568618,0.6645160655636254,0.6760569171819221,0.45651475824556,0.4085060352930494,0.2588723743721978,0.1800853465568618,0.078787027815336,0,0,0,0,0.2588723743721978,0.1800853465568618,0.078787027815336,0,0,0,0,0.17627206645898236,0.050623052959501556,0.1256490134994808,0.3039979231568017,0.1009865005192108,0.20301142263759087
-22.7063150094479,182.5134094937476,-243.8199987050968,1,0.3438987852709023,0.3438987852709023,0.6060125003861757,0.6060125003861757,0.502176645289456,0.502176645289456,0.3438987852709023,0.3438987852709023,0.0,0,0,0,0,0.3438987852709023,0.3438987852709023,0.0,0,0,0,0,,,,,,
-23.94548957780676,179.2620171658194,-245.4545687749205,0,0.0033386810496208,0.0526013033526668,0.6727238265851893,0.6781492107487489,0.3644056766256799,0.3502433732201762,0.0033386810496208,0.0526013033526668,0.0492626223030459,0,0,0,0,0.0033386810496208,0.0526013033526668,0.0492626223030459,0,0,0,0,0.006749740394600207,0.008047767393561786,0.0012980269989615791,0.006749740394600207,0.008826583592938734,0.0020768431983385263
-23.450318908975905,180.5645712828364,-244.4043610469633,0,0.1610383685406764,0.1743402377099211,0.6689614722002725,0.671092166189107,0.4257579658375937,0.3938954278658186,0.1610383685406764,0.1743402377099211,0.0133018691692446,0,0,0,0,0.1610383685406764,0.1743402377099211,0.0133018691692446,0,0,0,0,0.11474558670820353,0.04646936656282451,0.06827622014537903,0.19444444444444445,0.08411214953271028,0.11033229491173417
-23.719603690254303,179.8528877202779,-244.9144024044578,0,0.0626101435687321,0.1418385941580828,0.671948691458975,0.6757554026071017,0.3971447601240833,0.3802394814358332,0.0626101435687321,0.1418385941580828,0.0792284505893507,0,0,0,0,0.0626101435687321,0.1418385941580828,0.0792284505893507,0,0,0,0,0.0514018691588785,0.033229491173416406,0.018172377985462097,0.07969885773624091,0.04205607476635514,0.037642782969885775
