x_m,y_m,z_m,TAWSS_vector_Pa,OSI,RRT_1_per_Pa,mean_WSSx_Pa,mean_WSSy_Pa,mean_WSSz_Pa,mean_WSS_vector_magnitude_Pa,peak_WSS_magnitude_Pa,t_peak_WSS_s
-0.0307888515218808,-0.2025678437978564,-0.2036917539226447,0.44676116542521144,0.2254782709455312,4.076785517921586,0.022310979472646524,-0.20641339669137945,-0.1306275214837218,0.24529129521383722,0.9005826779487577,0.2
-0.0308167246701,-0.201495046775,-0.203027822835,0.450205165214224,0.2290733847117904,4.099282604664803,0.007499286511797137,-0.20447285111765373,-0.1328301057273251,0.2439451231935178,0.8750701622621382,0.2
-0.0285460732954516,-0.2029793572188664,-0.2049638071087135,0.5604536412151073,0.21293277490522095,3.1077544571652203,0.15983149590176596,-0.1997090815836119,-0.19521732641925785,0.3217757431557715,1.247415319035513,0.2
-0.0296828014115197,-0.2028493976367439,-0.2043643741852852,0.4968697265703863,0.22590416967558308,3.6713436575803167,0.08830301234397149,-0.20170164004625454,-0.1603427701624509,0.27237984053475206,1.0582749298950684,0.2
-0.0297617256630029,-0.2017358983824544,-0.2036396347095458,0.49600429045913835,0.22056028984455694,3.6074178425301646,0.07485625976956047,-0.2091882654391798,-0.16577184228525899,0.27720659032351563,1.015475791933472,0.2
-0.0274530997467742,-0.2028711402224842,-0.2054054729892808,0.6196001108068332,0.18916313266409746,2.5961273601666086,0.24206453270800243,-0.18901028527616634,-0.2324876949284581,0.3851891148883482,1.4782904548529598,0.2
-0.0266557326239232,-0.2034835455981432,-0.2061671581468711,0.6663362043995303,0.1773051881467162,2.3253300854649197,0.30470174220578256,-0.1690164119535907,-0.2520521157528954,0.4300464722194754,1.7134175055689906,0.2
-0.028720151583182,-0.2019069616716941,-0.2042044519316327,0.548798089281075,0.21116977970625544,3.1543856052363677,0.1382563029473438,-0.20713464689737282,-0.19616688024030332,0.31701894604767794,1.196104541582175,0.2
-0.0276095957786634,-0.2020475063874772,-0.2047963291691936,0.6071994509934651,0.19321896646301323,2.6841706785074,0.2126334174803533,-0.19944462251707307,-0.23196069764572488,0.3725545502777323,1.4147003928095068,0.2
-0.0264438275523,-0.202179780676,-0.205442210379,0.6651746983002484,0.1690209223906769,2.271086845098173,0.2989940719856045,-0.1782571213590476,-0.2696418418052698,0.440317816184952,1.7285937641976308,0.2
-0.0374401156769786,-0.2051821852625298,-0.2011236853293001,0.3539259844455457,0.15482655466699502,4.092796752040186,-0.11930057381600993,-0.213114734612087,0.0068894132178430306,0.24433170288788905,0.6411484763759343,0.75
-0.0378260064094047,-0.2091627738177633,-0.2019018112482703,0.3513753115546424,0.1631773573698021,4.224715632745108,-0.09677545013474989,-0.21323495139467427,0.034544999469438974,0.23670232198568755,0.6096267692966684,0.8
-0.0385327896085855,-0.2072501115394122,-0.2009659337057243,0.3439652884759937,0.15142972981811414,4.170278352314718,-0.11029777525368993,-0.21097098302872466,0.02873880464799207,0.2397921470745349,0.6255282931542351,0.75
-0.0318247154715136,-0.201166097694333,-0.2023716739013416,0.41067546386340087,0.2133628716596797,4.247552972185916,-0.037978087329088236,-0.20422397530987604,-0.11080326219025814,0.2354296712832684,0.7519210504862023,0.2
-0.0327447661117042,-0.2007402103224483,-0.2016732375936518,0.3899153237024344,0.19779856081983854,4.243294483648083,-0.08116136699887662,-0.20207495987087876,-0.09009428530054175,0.23566594396254842,0.7529063577012326,0.65
-0.0336351369294646,-0.2001542045082714,-0.2008524259785283,0.36879010123367073,0.18414582173746752,4.292438904762428,-0.10419528772646047,-0.19387623696412998,-0.07635009726717526,0.23296778875303448,0.7316533044084211,0.65
