x_m,y_m,z_m,VM_cycle_max_Pa,VM_cycle_min_Pa,VM_stress_range_Pa,VM_stress_amplitude_Pa,VM_midrange_stress_Pa,VM_temporal_mean_Pa,t_VM_max_s
0.0076419850588128,-0.1840600369119954,-0.3157033082987215,1873.132098885138,2.0279929568990942e-08,1873.132098864858,936.566049432429,936.566049452709,260.03165320603813,0.05
0.0072581582241058,-0.1843758900985719,-0.3147321998197184,1274.8821784771264,3.337478261446188e-08,1274.8821784437516,637.4410892218758,637.4410892552506,232.0026288354719,0.05
0.0071535857918233,-0.1840282491335926,-0.3140170165567269,916.7971226234044,4.86276129669572e-08,916.7971225747768,458.3985612873884,458.39856133601603,229.1190610667259,0.05
0.0073812845599176,-0.1837178806659684,-0.3145008540815598,992.8919145716782,4.2530671542711694e-08,992.8919145291475,496.44595726457374,496.44595730710444,227.1068113976031,0.05
0.0065543768622336,-0.1842501818921518,-0.3119394063637509,1152.8526274319458,7.230897221612083e-08,1152.852627359637,576.4263136798185,576.4263137521274,302.9704118238583,0.05
0.0067276620313965,-0.1844166021343172,-0.3127968783321668,960.0207410478606,6.12179577230253e-08,960.0207409866426,480.0103704933213,480.0103705545393,264.22664504011647,0.05
0.0067306796539495,-0.1832829206339403,-0.3115717894049626,1209.1309103704373,7.92682558171471e-08,1209.1309102911691,604.5654551455846,604.5654552248527,325.9468212174246,0.05
0.0069217732925464,-0.1823904360431482,-0.3111456056839105,1288.6257706910303,8.565375709371162e-08,1288.6257706053766,644.3128853026883,644.312885388342,341.7678172737876,0.05
0.0070500331297228,-0.1837402859366178,-0.3133336200345431,916.8287487579112,5.708069234364331e-08,916.8287487008305,458.41437435041524,458.4143744074959,251.66318624921098,0.15
0.0069260882301677,-0.183461965594566,-0.3125522014543608,1037.666987381504,6.570968881285697e-08,1037.6669873157944,518.8334936578972,518.8334937236068,287.0129799946312,0.15
0.0071758632463227,-0.1824654788517349,-0.3122477016297683,1102.897033876098,7.788712933745584e-08,1102.897033798211,551.4485168991055,551.4485169769926,306.1305471916106,0.05
0.0073459582581959,-0.1807839015716682,-0.3101153404218636,1490.9954422458875,9.932847981065133e-08,1490.995442146559,745.4977210732795,745.497721172608,353.21937231748905,0.05
0.0072184668411748,-0.1815020668872486,-0.3109281559006802,1344.963363094112,8.993739294679397e-08,1344.9633630041747,672.4816815020873,672.4816815920248,345.3555452633409,0.05
0.0073985855052549,-0.1816218748852024,-0.311834813305294,1240.393398849902,8.525076520761924e-08,1240.3933987646512,620.1966993823256,620.1966994675764,329.2803270498224,0.05
0.0075327066675054,-0.1817227805265887,-0.3125060888694513,1130.4077382344108,8.04917561241771e-08,1130.4077381539191,565.2038690769596,565.2038691574512,309.5802243567035,0.05
0.0080782326562282,-0.1796414353750662,-0.3105203468608238,1587.2468749497446,9.670564124571957e-08,1587.246874853039,793.6234374265194,793.6234375232251,338.2555982544302,0.05
0.008841872472476,-0.1786964412591502,-0.3109514536376314,1724.358646672256,9.689944142938552e-08,1724.3586465753567,862.1793232876784,862.1793233845777,329.94537212211134,0.05
0.0077939424855105,-0.1805608927426835,-0.3114405940642545,1409.1484220626285,9.462048706653205e-08,1409.148421968008,704.574210984004,704.5742110786244,338.2112411991204,0.05
0.0085325920693799,-0.1794208954492475,-0.3117056114017689,1601.2498671562423,8.941669717143528e-08,1601.2498670668256,800.6249335334128,800.6249336228295,335.2073950915139,0.05
0.0092865203750011,-0.1785364610401198,-0.3120750783685271,1709.2756885172173,9.23255198997638e-08,1709.2756884248918,854.6378442124459,854.6378443047714,328.45374356138586,0.05
0.0096474013183672,-0.17787815333732,-0.3113605007218157,1807.063133367612,9.496639944776415e-08,1807.0631332726455,903.5315666363227,903.5315667312892,317.5286207690237,0.05
0.0076702600636143,-0.1843777823674528,-0.3160862867170323,2581.161345867798,1.668403029114576e-08,2581.1613458511138,1290.5806729255569,1290.580672942241,312.1051679601056,0.05
0.0078020938622915,-0.1838369078558768,-0.3159835558270629,2105.900708701102,1.8526777953592183e-08,2105.900708682575,1052.9503543412875,1052.9503543598144,276.8973841278148,0.05
0.0076321243405424,-0.1834199988025636,-0.3150321615374654,1171.7489968682496,3.4653061895622386e-08,1171.7489968335965,585.8744984167982,585.8744984514514,230.0723978034177,0.05
0.00756165684918,-0.1832013286774318,-0.3145602204064394,942.7455390011436,4.3601148248269786e-08,942.7455389575424,471.3727694787712,471.3727695223724,228.4919453141809,0.05
0.0077282578898877,-0.1836164936961665,-0.3155422628315478,1590.1104550589753,2.5950983850868223e-08,1590.1104550330242,795.0552275165121,795.0552275424632,245.85340051120215,0.05
