% Model,Patient_2_Saccular(4).mph
% Version,COMSOL 6.4.0.429
% Date,"Aug 16 2026, 16:15"
% Dimension,3
% Nodes,6800
% Expressions,3
% Description,"Apparent_Viscosity, Carreau_Shear_Stress_Proxy, TAWSS_Carreau"
% Length unit,m
% x,y,z,spf.mu_app (Pa*s) @ t=0,spf.mu_app*spf.sr (Pa) @ t=0,timeavg(0[s];1[s];spf.mu_app*spf.sr) (Pa) @ t=0
-0.014605348951125034,-0.19680069422823543,-0.20507021006256795,0.05599999999999659,7.596614739929092E-9,0.7446068875365967
-0.013065891137252586,-0.19701199158097177,-0.20508569541985766,0.05599999999999657,7.612801198790154E-9,0.7079680650808546
-0.011760063287805883,-0.19741651377659658,-0.20550052353549123,0.05599999999999638,7.824300633974433E-9,0.6849169224132053
-0.011915633021976516,-0.1971129489149659,-0.20371200888236668,0.05599999999999702,7.100164308791762E-9,0.6819186347825539
-0.013799600509623715,-0.19659378446025025,-0.20370080962975307,0.055999999999997184,6.902676647419025E-9,0.7190534821905742
-0.015083702306264074,-0.1960922036322482,-0.20247792684994276,0.05599999999999772,6.209220965003465E-9,0.7203837003715906
-0.01687271234269212,-0.19607852251143149,-0.2028233385857784,0.055999999999997836,6.040053460668891E-9,0.706315711123125
-0.011552164307344806,-0.19700732838713333,-0.20185723184820883,0.0559999999999973,6.751960690044933E-9,0.6360319691840407
-0.01315914200206682,-0.19644315676342794,-0.2022651000883373,0.055999999999997496,6.51569971960954E-9,0.6920396952171659
-0.014499279230739834,-0.19581228990683228,-0.2010767222216599,0.05599999999999791,5.945842177762895E-9,0.6799374126199451
-0.016343473845568796,-0.19551880286313109,-0.20109656167353582,0.05599999999999833,5.3234029915717204E-9,0.7069833038055947
-0.01824258168353179,-0.1956979266423453,-0.20177166924386936,0.05599999999999845,5.130433118146819E-9,0.7107952468482992
-0.019137365011010536,-0.2080717872946008,-0.2167044623445268,0.055999999999940715,3.167387508764798E-8,0.5697279761809747
-0.018929510473851108,-0.20832172578158795,-0.21598963336279473,0.05599999999996393,2.4707124862729617E-8,0.6020875003532015
-0.0188486172248,-0.20907985069600002,-0.21673157630200002,0.055999999999949236,2.9308961991971348E-8,0.6536461632356656
-0.019172830203960593,-0.20746374049050947,-0.21604818344602028,0.05599999999997137,2.2009788845793323E-8,0.5805433066074268
-0.019387191344138372,-0.20698108579201968,-0.21668423738975567,0.055999999999945614,3.0337463053305816E-8,0.5823956380280175
-0.019058112940487485,-0.207508715717191,-0.2152265990342186,0.05599999999996071,2.5784790547964683E-8,0.6234693561708893
-0.019530843473285407,-0.2058560452307467,-0.21667998689870355,0.05599999999994479,3.056591056933213E-8,0.5952255366140171
-0.019318669116564366,-0.2065702063271842,-0.2156903925865462,0.055999999999971344,2.202288686867195E-8,0.6053461852098484
-0.019315546497773128,-0.2039534419609317,-0.216739558163998,0.05599999999990862,3.9322930453268484E-8,0.5925336564141586
-0.018993493304400002,-0.203164257658,-0.216798175045,0.055999999999913126,3.834143765050335E-8,0.6419930448296953
-0.01924819661792733,-0.20374213538870423,-0.21604417029080294,0.05599999999996612,2.3941951526216507E-8,0.5498460621248039
-0.01950628861328003,-0.20483879657825196,-0.21669864788987997,0.055999999999929224,3.460758043442946E-8,0.5834507553964482
-0.01946397810480678,-0.20538736030245078,-0.2158233124381215,0.05599999999997004,2.251703201214801E-8,0.5785281848018818
-0.01941547522449886,-0.20446312748114098,-0.21591695041999243,0.055999999999967104,2.3594932998743055E-8,0.5459402085638795
-0.01939148512693004,-0.20573146707261425,-0.2147377726525423,0.05599999999996543,2.4187939167811572E-8,0.5987420181019014
-0.019232186351774948,-0.20663109188491363,-0.21442926174653662,0.05599999999996339,2.489026674008892E-8,0.6523781243301704
-0.01906933535641494,-0.2032120986413292,-0.21582431718674006,0.055999999999961005,2.5689964347377465E-8,0.5718249398081287
-0.01867013365,-0.202565649689,-0.216854154263,0.05599999999990307,4.050069325762333E-8,0.7015695045646612
-0.01881770069139213,-0.20269123816306062,-0.21601317407226164,0.05599999999996395,2.4698009729044583E-8,0.6604106738761942
-0.019282580077572883,-0.20371896865013225,-0.21518467968057653,0.055999999999962954,2.5039362062094615E-8,0.5946402093478355
-0.019439527332157966,-0.20472950362410644,-0.21492753698600173,0.05599999999996414,2.463373764946366E-8,0.6120330355085384
-0.01943311742904341,-0.20415478542091148,-0.2143367300666661,0.05599999999996619,2.3922237287998223E-8,0.6975749559225919
-0.019492795952396575,-0.20494808695218422,-0.2139363432749425,0.055999999999967465,2.3465892835409056E-8,0.7599845545615884
-0.019445639927465244,-0.20570756818386707,-0.2136060388196577,0.05599999999996522,2.4255119334471982E-8,0.821506457443849
-0.01899656033486648,-0.2028476642627251,-0.21511758155728739,0.05599999999996389,2.4717619757134116E-8,0.6712314669909257
-0.019227861512313225,-0.20305777446854087,-0.2141234596664548,0.05599999999996923,2.2818411669134497E-8,0.7842492363186734
-0.01969078836660856,-0.2047596165212331,-0.2127650932316617,0.0559999999999726,2.1533106521327245E-8,1.1745688862342778
-0.019584979435688647,-0.20414057412224418,-0.21327094051148054,0.05599999999997176,2.185939301902291E-8,0.9925644577508517
-0.01953455271978434,-0.20335096909369563,-0.2130310704235311,0.05599999999997614,2.009480440331222E-8,0.9973883715353585
-0.014990656298399999,-0.198467965064,-0.21745089876600002,0.0559999999999533,2.811084755019507E-8,0.7545647578277841
-0.015160020474678999,-0.19852182264791213,-0.2167082001173759,0.05599999999997384,2.1043610594318852E-8,0.6159035006851227
-0.0154817625774,-0.198746736359,-0.217375226133,0.05599999999993525,3.310088801893356E-8,0.8370641995763277
-0.01569469176209974,-0.19882663663504502,-0.2166357894939582,0.05599999999996832,2.3155502266893996E-8,0.6318894179986502
-0.01605629625358134,-0.19916451107088634,-0.21728534472421646,0.05599999999992289,3.6123100322244616E-8,0.8695120860969001
-0.0153636927512926,-0.19859138006138763,-0.21586971577486072,0.055999999999971795,2.1846842224480685E-8,0.6243419817834602
-0.01632418355042114,-0.19929987739519242,-0.21655969380192325,0.05599999999996677,2.3712434580692642E-8,0.6623477815781683
-0.01661232593391512,-0.19968095563850707,-0.2171967042381467,0.0559999999999152,3.788049371550745E-8,0.8863143640976667
-0.016004364598012535,-0.19899033416835393,-0.2160971528307833,0.0559999999999657,2.4093890754162066E-8,0.6333334501100508
-0.016902327673221938,-0.1998422741207589,-0.21636362682775565,0.05599999999996739,2.3492039476716885E-8,0.6888384755750158
-0.017171955989164368,-0.20032509106047539,-0.21710561695979433,0.055999999999908505,3.9349365324752575E-8,0.8844430901995967
-0.017724352475433466,-0.20107630124409587,-0.21701401854549712,0.055999999999901,4.0929790344234225E-8,0.844587015357804
-0.017966543479290515,-0.20123437858247548,-0.21617383364873755,0.055999999999964106,2.4647478000967003E-8,0.7210070443637792
-0.018225466723416225,-0.20183554359871836,-0.21692976021960741,0.055999999999900914,4.0949426437263966E-8,0.7936304130103241
-0.018397127480793717,-0.201919244926824,-0.21606478599724616,0.0559999999999633,2.4921122024284892E-8,0.7218646603054584
-0.01867013365,-0.202565649689,-0.216854154263,0.05599999999990227,4.0667355658343044E-8,0.7036864793511697
-0.016526402918771055,-0.1993600167904152,-0.2157469356511207,0.05599999999996794,2.3295109562894878E-8,0.6426666921634993
-0.01600538556273035,-0.1989373640137458,-0.21553006654717394,0.055999999999972225,2.1680824160630135E-8,0.612271755301871
-0.015611213523032354,-0.1986731426027725,-0.21491913693958287,0.05599999999997598,2.0163666248450993E-8,0.6556188471538927
-0.01746177840007213,-0.20050723911323737,-0.21623503777300587,0.05599999999996668,2.3747246586565975E-8,0.7161554391166551
-0.01716917961880169,-0.19993809391624862,-0.21540941686050308,0.05599999999996826,2.3176486917290804E-8,0.6997836968388089
-0.017780887586635385,-0.2006979836560861,-0.2153095896295163,0.05599999999996661,2.376830768353345E-8,0.7495345557761269
-0.018645634761425414,-0.20217643102933205,-0.21537564965189604,0.055999999999961206,2.562127633700625E-8,0.7548229101231592
-0.018752273581724665,-0.2020337123280429,-0.2144332857470891,0.05599999999996925,2.2812701093791357E-8,0.8480190818370689
-0.018285342046830293,-0.2014630854621034,-0.21521315222199863,0.05599999999996425,2.459713832578327E-8,0.7625120351557956
-0.016518074028717907,-0.19921140638835388,-0.21475807966054894,0.05599999999997456,2.074871574748724E-8,0.6933011668179734
-0.018187902991108458,-0.20101919568808796,-0.2144508736819474,0.055999999999972246,2.1670907153173236E-8,0.863333343202016
-0.015914622140780363,-0.19875645829758043,-0.21384284707882567,0.055999999999978976,1.886401876576404E-8,0.7473898178147392
-0.01748199561743039,-0.20004776754474662,-0.21442609600568557,0.05599999999997394,2.1000406448163157E-8,0.7798934144351107
-0.01856131961526863,-0.2013129818545774,-0.21369045355505814,0.055999999999973925,2.100743866933285E-8,0.9236698882497263
-0.019084326601822445,-0.20216004652506964,-0.21330658444615044,0.05599999999997438,2.081776052419914E-8,0.9515993691199619
-0.017159946334214252,-0.19949417349377332,-0.21344863235727152,0.05599999999997894,1.88791672915163E-8,0.843738641985449
-0.01806561146113858,-0.2004541791932761,-0.21346957150747242,0.05599999999997612,2.0105062650940674E-8,0.8592683745290585
-0.01943727597678272,-0.20233876021411196,-0.21240149599549543,0.05599999999997834,1.9144799610938067E-8,1.1004357799913602
-0.01880904210857239,-0.2010614006824708,-0.21245789579045604,0.05599999999997862,1.9022024639956626E-8,1.0483882939014932
-0.017932556268269055,-0.19999617044912754,-0.21264608151295755,0.055999999999979864,1.845821299653154E-8,0.9051861515770453
-0.01593641173477476,-0.21487150675903355,-0.2132385390709858,0.05599999999984897,5.0555395289790606E-8,0.5720370568022461
-0.015922382039256548,-0.21495696936930683,-0.21346802663117737,0.055999999999867295,4.7389923546066426E-8,0.5447848381741504
-0.01611404006847206,-0.2147079063678757,-0.2133850888832661,0.05599999999985294,4.98873276503388E-8,0.5544061725625924
-0.016126585157473415,-0.2147438111676439,-0.2136586665706445,0.055999999999868134,4.723794089633575E-8,0.5374602702692536
-0.01602710609292647,-0.21474569767664287,-0.21314043182238654,0.05599999999984383,5.1407809819666386E-8,0.5801044743434787
-0.01628153864150232,-0.21450578143724866,-0.21348477039796965,0.05599999999985797,4.902408745895986E-8,0.5481166751714213
-0.016340661127964187,-0.21444949927058252,-0.2138235011253465,0.05599999999987332,4.6300382462258854E-8,0.5362572745108083
-0.01644331534779465,-0.21427671475145102,-0.21357519550976295,0.05599999999986216,4.82975656500493E-8,0.5469741898402294
-0.016561609272099983,-0.214079413926,-0.21395011094799998,0.05599999999987059,4.679843017950359E-8,0.5338840941314235
-0.01661125533815724,-0.2140145583908747,-0.21350861519497702,0.05599999999986215,4.8297458887793304E-8,0.5774260589375232
-0.015865099248565377,-0.21489176440360805,-0.21307532062489362,0.055999999999847914,5.073181461467727E-8,0.5836563925528202
-0.015730722834499986,-0.21508759199299995,-0.213257540151,0.05599999999986404,4.796773534989903E-8,0.559385840109155
-0.016444772838940903,-0.21426203726086931,-0.2132660361100226,0.055999999999852036,5.003860119420988E-8,0.5893990877719183
-0.016016756233289006,-0.2146840242854036,-0.21288614066986528,0.05599999999983705,5.251158947016854E-8,0.6221337000626924
-0.016223353691980785,-0.2145188496657439,-0.21311348681333786,0.05599999999984328,5.149906778688938E-8,0.599991001739812
-0.01659524981784441,-0.21405104481526732,-0.21310241557478632,0.05599999999985271,4.99251883211709E-8,0.6296696549394005
-0.016773206936799265,-0.21371346149414694,-0.21371457119196086,0.05599999999986737,4.737641522017159E-8,0.6056722929831766
-0.016833533821672044,-0.21370699410236788,-0.21313975733620877,0.05599999999985823,4.898082944304539E-8,0.7157101444380591
-0.017011138211180304,-0.2133253098565334,-0.21346920466609268,0.05599999999986785,4.729002007990735E-8,0.7605629261263308
-0.01642490186507291,-0.21424842176453981,-0.2128982054282679,0.05599999999983781,5.2388564441311915E-8,0.661340867837759
-0.016197084946493762,-0.21445404576451021,-0.21267812214184245,0.05599999999983011,5.3618722843299824E-8,0.6852315558282154
-0.016672340043066013,-0.21394760800572238,-0.21282629015434074,0.05599999999983226,5.327776222472977E-8,0.7181795434403915
-0.016925602198423106,-0.21363836492097252,-0.21271242851747468,0.055999999999840254,5.1993456904369124E-8,0.842651333018199
-0.017114176044465402,-0.2132901492498854,-0.21303780416339857,0.05599999999985613,4.9341743811527934E-8,0.8343897663927783
-0.01729168648270422,-0.21290052152623895,-0.21320399398050235,0.05599999999986332,4.809407215784341E-8,0.9392442925832075
-0.017159030398818498,-0.2133479746219566,-0.21264977581295857,0.0559999999998443,5.133064462767804E-8,0.9576692777358277
-0.017462498764786512,-0.21285328280922736,-0.21275787366283436,0.055999999999848296,5.066582333856876E-8,1.100621178942759
-0.017602232062412678,-0.2124725251114043,-0.2129373972973636,0.055999999999854305,4.9653419569527384E-8,1.1917925866833678
-0.017685099950934025,-0.21253437380287085,-0.2126791862809639,0.05599999999984827,5.067159320022215E-8,1.3547546634212893
-0.01792385730728037,-0.21207584981788788,-0.2126871057527776,0.05599999999985658,4.926456807877598E-8,1.6542112751006732
-0.01640851750997509,-0.2141997755361503,-0.21244784713566078,0.05599999999981703,5.564415004088864E-8,0.8028192966099789
-0.014510544779529025,-0.1983062848081446,-0.21300980652445153,0.055999999999980066,1.8366301405145805E-8,0.863336347930057
-0.015314431313617902,-0.1984943023345886,-0.21324130970402966,0.055999999999980156,1.832347341474207E-8,0.7800952174805156
-0.014395891629211496,-0.19830018740175992,-0.2137730707836244,0.05599999999997892,1.8888387404529672E-8,0.7916627363470541
-0.015075842822606803,-0.19836498470582392,-0.21229020828804984,0.05599999999998173,1.7578665603681874E-8,0.924276781612327
-0.013773429226194059,-0.19823500745509193,-0.21340126782774704,0.055999999999979795,1.8489072848395692E-8,0.8424653181434493
-0.013459411557099997,-0.19820546188000002,-0.214260348056,0.05599999999997881,1.893754229419272E-8,0.7703958881784766
-0.014130423006349951,-0.1982259318429882,-0.21251825242361672,0.05599999999998137,1.7759409690973663E-8,0.8845876901565686
-0.015220741047271759,-0.198286063903695,-0.21140565378782428,0.055999999999983216,1.684826559351305E-8,0.9414412183119799
-0.015849982686124555,-0.19850190605057566,-0.21166875844315358,0.05599999999998344,1.6738671695400444E-8,0.8949983377294057
-0.014522504254171922,-0.1981838220987371,-0.21161815263273254,0.055999999999983265,1.6824465873651346E-8,0.9153329831028083
-0.014917584934151705,-0.19811174722428343,-0.21077150045598927,0.055999999999985506,1.56591175141424E-8,0.9354921972652227
-0.015965491030455508,-0.19831714685923843,-0.21054748728487485,0.055999999999986,1.5393125722076203E-8,0.9689306849595778
-0.01673765971718055,-0.19833006713829426,-0.2096163513330177,0.055999999999989246,1.3492396794862765E-8,0.9388826215618234
-0.014107275875014721,-0.21530179965461993,-0.21105813611178065,0.05599999999984908,5.05356209075656E-8,1.2575307498540862
-0.0136451772718207,-0.2154419178171453,-0.21097514201249162,0.05599999999987707,4.560800451008404E-8,1.1938741514713713
-0.013391180584496842,-0.21559510386017514,-0.21136202093274098,0.05599999999989456,4.224027880452622E-8,1.0046545237002642
-0.013926740510467871,-0.2154324073889667,-0.21146103573724234,0.055999999999864325,4.7915894581816876E-8,1.0162877231737093
-0.013937518148909513,-0.21534573723328163,-0.2106577521480067,0.05599999999987161,4.661345701582888E-8,1.5519789067485947
-0.013520028213911838,-0.21545899956047748,-0.21044712037063287,0.05599999999989438,4.227715320685349E-8,1.5377946431083611
-0.01432027064271333,-0.2152436579370108,-0.21060440629907745,0.055999999999858614,4.891235922301849E-8,1.7002349693135403
-0.014021263323606608,-0.2153773630056612,-0.21022393825555952,0.055999999999891754,4.2796633788464267E-8,1.8541348267854119
-0.014602272216128242,-0.21530260815852584,-0.21007179586175934,0.05599999999989149,4.284915191069112E-8,2.07136785259318
-0.015049385347056587,-0.21537803563904348,-0.20974500046563418,0.055999999999921515,3.644380880938576E-8,2.087262004239936
-0.015322389554625842,-0.21566828847119882,-0.20926549902301292,0.055999999999950825,2.884526613497082E-8,1.8678654617830441
-0.013129281269239453,-0.21556793917300823,-0.21082418164462308,0.055999999999906534,3.9771335808965206E-8,1.2444585694676953
-0.012784919137516504,-0.21574916403360395,-0.2112589423538981,0.05599999999992015,3.675988323776904E-8,1.015667442047223
-0.012986102474843261,-0.2155777886829401,-0.21019074379602554,0.05599999999991915,3.6989331809378816E-8,1.6460002077266935
-0.013458951526308754,-0.2155493975711202,-0.20986518529706344,0.055999999999914285,3.8085402281443607E-8,1.8560883787478926
-0.01403888385196386,-0.21554267641744773,-0.2096513662763622,0.05599999999992039,3.67040235045729E-8,2.0043259378784684
-0.012504183673761965,-0.21568512457269148,-0.2106228938833265,0.05599999999992974,3.44833488462233E-8,1.2785012161948677
-0.012093589545916557,-0.21588771814015437,-0.21114779272859865,0.055999999999942866,3.10937765288407E-8,0.9809247753031224
-0.01581131186966744,-0.2159535430615088,-0.20893112466226152,0.055999999999969644,2.26660024186542E-8,1.6487598714346816
-0.01455851076960902,-0.2156203417588702,-0.20939184769099095,0.055999999999933575,3.352632811407259E-8,1.9827354223510847
-0.0159501310995126,-0.21655546214910695,-0.20834094814518453,0.05599999999998306,1.6930525857224893E-8,1.3856895138312206
-0.015307359319521497,-0.21611093333593462,-0.20871753976138646,0.05599999999997134,2.2023384486936872E-8,1.6178129393651246
-0.014626615641886014,-0.21598538631050415,-0.20881857567427717,0.05599999999996422,2.4607004989204702E-8,1.754162484460152
-0.012341436117890911,-0.215685498635875,-0.2098658740857768,0.05599999999994016,3.1822220965788365E-8,1.599046299597766
-0.01180261885822891,-0.21577498911108264,-0.21039330444146714,0.055999999999948376,2.9556859145952862E-8,1.2619852404187673
-0.011306102956881134,-0.2159980786730223,-0.21102386477155766,0.05599999999995886,2.638648615975095E-8,0.9386028043592702
-0.012913681303200232,-0.2156854791085028,-0.20951506328919928,0.05599999999993632,3.282443705725546E-8,1.8150989755404232
-0.013501733814545674,-0.21568964868561377,-0.20937639645593137,0.055999999999935456,3.305077720050377E-8,1.8902778832877973
-0.013909286527982524,-0.21586420542961907,-0.2089740821588107,0.055999999999951776,2.8567753131500037E-8,1.873141186591696
-0.012254316638821814,-0.21580977268950247,-0.2090878101158149,0.055999999999952255,2.842420078972842E-8,1.6810068046753273
-0.013099226574806472,-0.21594953278967371,-0.2087472463428929,0.0559999999999588,2.6405368212825054E-8,1.7619181651308116
-0.010912727615285498,-0.21583217037945948,-0.21012327569469397,0.05599999999996196,2.5372154194188484E-8,1.2089491169914115
-0.011578706324871858,-0.21575993070125288,-0.20953318983993208,0.05599999999995486,2.7637788570521206E-8,1.523381608082798
-0.010412191135572636,-0.21606046758233163,-0.21087922638118292,0.05599999999996866,2.3031192441569784E-8,0.8907567592927738
-0.016534607897193115,-0.21705820431997824,-0.2080040513643794,0.055999999999989225,1.3506230261887365E-8,1.1732028793688556
-0.015727625060561398,-0.21724455177927113,-0.2076612299643796,0.05599999999998933,1.344027540561076E-8,1.1844361389756248
-0.0148192523523676,-0.21662500131932452,-0.20805775174212074,0.05599999999998121,1.7834231251834602E-8,1.4173247273447036
-0.013920380552961388,-0.2163070634594089,-0.2082642920419918,0.05599999999997255,2.1552666480379675E-8,1.6119633493045213
-0.011464589917488117,-0.21588170821777153,-0.2086520325658336,0.05599999999996343,2.4876989114400774E-8,1.587533171905877
-0.012237717770200973,-0.2160479617595775,-0.20834593752239156,0.05599999999996672,2.3730803385810424E-8,1.6173167273294888
-0.012989873593115936,-0.21639808985746953,-0.20788114571603758,0.0559999999999761,2.0112439559110993E-8,1.5306439649085304
-0.010587963369684275,-0.21578219512978777,-0.2090783206901333,0.05599999999996545,2.4179492360493267E-8,1.442935546695797
-0.010025139565107373,-0.2158394798676789,-0.2099310203902277,0.0559999999999705,2.2341949229643026E-8,1.1325658331900088
-0.010001699059593323,-0.21577469226773804,-0.20848860207693298,0.05599999999996973,2.262872229954526E-8,1.3768900544037115
-0.010747639047628014,-0.21592907540160206,-0.2081031603616557,0.0559999999999694,2.2753466023500282E-8,1.5197800638192014
-0.009820455565974176,-0.21584665853084792,-0.20771397364153832,0.055999999999971434,2.198638525624691E-8,1.4028068658525503
-0.009296313961700973,-0.21569328097972146,-0.20834749916372036,0.055999999999971996,2.1768669839921002E-8,1.2723278405175962
-0.009404440786785085,-0.21604320413956626,-0.2106933029638415,0.05599999999997546,2.037581670862255E-8,0.8813555890829418
-0.009751958621942017,-0.21574155942625176,-0.20904559841250195,0.055999999999971,2.2151157332093046E-8,1.2499798764936914
-0.009219538661246203,-0.2158057001893011,-0.20981422261998184,0.05599999999997556,2.0336332802419246E-8,1.0125713369251395
-0.00907166335267512,-0.2156796352582016,-0.20894307097650724,0.055999999999973814,2.1050962458370578E-8,1.151698524118172
-0.0138894097829568,-0.21692635151065756,-0.20744992831072318,0.05599999999998443,1.623340703263953E-8,1.3288151826505255
-0.014666536680985543,-0.21741483280383517,-0.2071850654201275,0.05599999999998979,1.3141483380790377E-8,1.16148848657741
-0.011582375519248423,-0.21608760886884637,-0.20800337859227314,0.05599999999997039,2.2385624234535193E-8,1.5549261605272764
-0.012082253371208442,-0.2163846479588903,-0.20755579216649422,0.055999999999977755,1.9401418518377504E-8,1.4850052990827696
-0.010349577668663342,-0.2161183401967059,-0.20714736363615155,0.05599999999997557,2.0334261338932047E-8,1.4055694832618169
-0.01121792236637958,-0.21628386596723448,-0.20731889529925865,0.05599999999997717,1.9657818409021713E-8,1.4693616250862773
-0.013680410063196306,-0.21760009058468932,-0.20660299929022677,0.055999999999991,1.234550578156585E-8,1.1270594514737493
-0.012786432091855022,-0.21690536074408562,-0.2070380640176987,0.05599999999998569,1.5564082925916367E-8,1.3230846421717493
-0.010846304888447683,-0.2165401691271222,-0.20652893980715192,0.05599999999998339,1.676706960716953E-8,1.3236287554899941
-0.009442740330740015,-0.21589478851099994,-0.20701845776699998,0.05599999999997396,2.0995554694221932E-8,1.3448065066515795
-0.008906271653966735,-0.21565367616445874,-0.20768630992114356,0.055999999999972815,2.1452643367555163E-8,1.2439732983331766
-0.008377509866480646,-0.21554330286705983,-0.20836556121298375,0.05599999999997564,2.0300497769253372E-8,1.0989130009497383
-0.00831450087081488,-0.2159041895518217,-0.21043636143469258,0.05599999999998084,1.8003569011540356E-8,0.8502751600778237
-0.008433715231706775,-0.2156904340892822,-0.20952817486583553,0.055999999999978727,1.897460824332116E-8,0.9974570973646726
-0.011797429266666402,-0.21678670961979365,-0.20670468640313241,0.05599999999998558,1.5622789935054433E-8,1.331568202506028
-0.009950259476582953,-0.21627800338716271,-0.20636708795885175,0.05599999999997993,1.8429939469636042E-8,1.322162056728107
-0.012417376611596065,-0.2175339183486123,-0.2060319118192764,0.055999999999990994,1.2344468599683891E-8,1.124696297272374
-0.011325309940269533,-0.21709401043863885,-0.20593561563258556,0.05599999999998815,1.415594139324606E-8,1.1793108868818365
-0.010402459882693895,-0.21677983336756654,-0.20574992722204066,0.05599999999998639,1.5174457981865916E-8,1.208260618543566
-0.007830361666180804,-0.2155268816410837,-0.2091331325892818,0.05599999999998097,1.7947981755904074E-8,0.9383268946344261
-0.007288952560190013,-0.21559238943799997,-0.21003388987600002,0.05599999999998292,1.7004144607168537E-8,0.860990706504013
-0.011592889511679217,-0.2177044900575017,-0.20530587053522076,0.05599999999999189,1.1715876086956279E-8,1.03292581574235
-0.010835117612957688,-0.21743148894280778,-0.20511156348368142,0.055999999999991286,1.2148476578056229E-8,1.0458276077698652
-0.015606704116143202,-0.21511009507334486,-0.21304247618499217,0.05599999999985302,4.9871067718653115E-8,0.5996372636599484
-0.015525416666328559,-0.21529788376681586,-0.21330684026443048,0.05599999999987809,4.541894865436743E-8,0.5597362996805779
-0.01532754700627572,-0.21535682214984173,-0.21308811817088189,0.0559999999998716,4.6615144602738544E-8,0.5902573882530769
-0.015300421837746802,-0.21551442473986174,-0.21335936754862916,0.05599999999989542,4.20677651405252E-8,0.5652443287711593
-0.015753494484614522,-0.21488972446418808,-0.21281073825300406,0.055999999999835244,5.28025293110046E-8,0.6527146671922993
-0.015912237215397217,-0.2146728584690309,-0.21257707486531305,0.05599999999981853,5.541529022141036E-8,0.7138194194753269
-0.015476713011817547,-0.21506578292147294,-0.21271335098106317,0.055999999999840046,5.202724901796805E-8,0.6825153849464577
-0.015335068802008408,-0.21523520452004893,-0.21285395078325658,0.055999999999852834,4.990429526590913E-8,0.6433006909563588
-0.016107017857443947,-0.21444561784429803,-0.21234315149400518,0.05599999999980234,5.783482039802988E-8,0.8068060465965644
-0.015791584072043303,-0.21466678291289398,-0.2122459730520282,0.05599999999980306,5.7728460593428345E-8,0.8402663743040493
-0.015037955925602422,-0.21574612115950167,-0.21341734314298838,0.05599999999991142,3.8718989598965886E-8,0.5559106241044475
-0.01476016587535715,-0.21577381601996262,-0.2131402509857006,0.05599999999990473,4.015075444748209E-8,0.5840067058898033
-0.014730527279323186,-0.21599139062439957,-0.21348200197336276,0.05599999999992544,3.5518374302225234E-8,0.5493080727750579
-0.015035425243078519,-0.2155770570698811,-0.21310572961871754,0.055999999999887314,4.366794125274716E-8,0.589662534131417
-0.015096464096150264,-0.21539279952265453,-0.21283654474194877,0.055999999999863596,4.8044967245425094E-8,0.6346005076421228
-0.014796992389535467,-0.21555707832265394,-0.21279152354041875,0.05599999999988065,4.4940592880189126E-8,0.6394322415241064
-0.014965618535499126,-0.21529989661172827,-0.2124773385321938,0.05599999999984886,5.0572307627720903E-8,0.7197407494745857
-0.015248684219348357,-0.21521213790590438,-0.2126777159791165,0.05599999999984593,5.106121301515678E-8,0.6810079246523207
-0.015598139124019408,-0.2148860066195403,-0.2124919498118053,0.055999999999820894,5.505436446823485E-8,0.7516158839294124
-0.015289089876358616,-0.21507245373042141,-0.21241951571417605,0.05599999999982688,5.412526587967914E-8,0.7574574092689255
-0.01544409480956869,-0.21487827129851908,-0.21215181464172483,0.05599999999981228,5.636206837041185E-8,0.8758165290022354
-0.015086308638691637,-0.21508376967804219,-0.21211426811034625,0.05599999999982979,5.3669166674942576E-8,0.8529364879259785
-0.0144626878803759,-0.21575169075753928,-0.2128035962870438,0.0559999999998971,4.1729631665754425E-8,0.6320740775410443
-0.01454964046159165,-0.21550212281653722,-0.21241253569995383,0.055999999999872686,4.6414391136784985E-8,0.7217530421013153
-0.01394766682179999,-0.21651565409399998,-0.2136222659,0.055999999999942325,3.1240806122086736E-8,0.566883829244455
-0.014371727140265073,-0.21624886697738613,-0.2135529948017473,0.055999999999935574,3.30190575458331E-8,0.5683895150576207
-0.013957722110529043,-0.21623830939655436,-0.21319458304611413,0.05599999999992869,3.4738320491573644E-8,0.5825444941299661
-0.014393754431112925,-0.21599834204761298,-0.21316378284643409,0.05599999999991811,3.7227616425041236E-8,0.5902899564852415
-0.014008219482118462,-0.2159719636045017,-0.21279172042631567,0.05599999999991129,3.8746420264240004E-8,0.6203711318795565
-0.014686979930231861,-0.21528113073494873,-0.21205980838534577,0.055999999999848706,5.0598415825177576E-8,0.8365051137226703
-0.014234965677268348,-0.2154718885057798,-0.21198937601482562,0.055999999999872145,4.6515730120325316E-8,0.8214903062958653
-0.01410005300478993,-0.21571245684725635,-0.21239058594489862,0.055999999999891914,4.276740456822926E-8,0.7085388183491608
-0.0150299454168,-0.21751799146599998,-0.21667963377000002,0.05599999999996941,2.275384523893536E-8,0.405496924043844
-0.01508793747769529,-0.21732086863722636,-0.21648082798573157,0.05599999999996238,2.52314552579514E-8,0.4264761856005166
-0.014875834594169851,-0.21753311036023476,-0.21643578885493756,0.055999999999964814,2.439979396736156E-8,0.4504030550377265
-0.015253465061813114,-0.21683507179766517,-0.21601967223014384,0.05599999999995509,2.7565658072429043E-8,0.4995419983715355
-0.015014189160961616,-0.21707262300117283,-0.2159197577147068,0.055999999999957334,2.6869424422983485E-8,0.5045533525813716
