x_mm,y_mm,z_mm,TAWSS_native_Pa,TAWSS_gradient_Pa,TAWSS_abs_diff_Pa,OSI_native,OSI_gradient,OSI_abs_diff,RRT_native_1_per_Pa,RRT_gradient_1_per_Pa,RRT_abs_diff_1_per_Pa
11.236311295478414,13.036237659397475,1658.803608042192,0.5771295647776208,0.5733360223282935,0.0037935424493272807,0.2611605061696488,0.2612153118297156,5.480566006677012e-05,3.627358997920371,3.6521978848286363,0.024838886908265412
12.597616155032847,13.986577228368684,1658.6068498947243,0.5764241143385842,0.5747847052503519,0.0016394090882323464,0.2824845000107815,0.2825298568272706,4.535681648909495e-05,3.9878393411861772,4.000047611949467,0.012208270763289342
13.937390385351252,14.60074657154759,1658.4499762177895,0.5825988171879155,0.5815917921605046,0.0010070250274109016,0.2850609263618664,0.2850866648013701,2.5738439503708577e-05,3.9928687342352225,4.000261400205804,0.0073926659705811915
11.695796991686551,13.660332793872684,1656.7749826575202,0.6202793705746001,0.615728919473251,0.004550451101349107,0.2483225773868365,0.24835884735709873,3.6269970262237106e-05,3.202863343710815,3.2269986712308034,0.02413532751998826
12.993634736542091,14.477061696643382,1656.7083991618558,0.604558492114993,0.6027869503258217,0.0017715417891712715,0.2626051677935874,0.2626409195779591,3.575178437170701e-05,3.4838577799204287,3.49462284640777,0.010765066487341546
12.1211885786206,14.166007326124015,1655.1935299705233,0.6499916279899906,0.6474103432215736,0.0025812847684169027,0.24320228561021168,0.24330834085008118,0.00010605523986950693,2.9955121636905213,3.008698113408377,0.013185949717855472
12.510580867492209,14.585342808314111,1653.8958037507127,0.6877451900003889,0.6858004777995512,0.001944712200837695,0.26709376597912204,0.2674173818436119,0.0003236158644898679,3.12148555513568,3.1346926526791417,0.013207097543461721
12.775943894293542,14.86014393617966,1652.9957636609236,0.7768722677189571,0.7736437494485003,0.0032285182704567816,0.23552451089855697,0.2356081949533727,8.368405481573582e-05,2.433520207061113,2.4444490713226057,0.010928864261492865
13.336535679021836,14.868438316803166,1655.1765447058146,0.6361346436092702,0.6344354647639663,0.0016991788453039058,0.2593551830807328,0.2593975967418488,4.241366111601419e-05,3.2662125596819007,3.2755376177547566,0.009325058072855885
15.631353453899235,16.018953284102256,1652.693258827121,0.7933137680717534,0.7927233084601247,0.0005904596116286243,0.2522932188212771,0.25228105483067437,1.2163990602720443e-05,2.5444101350853097,2.5461803040957447,0.0017701690104350298
16.844332001444855,16.033113783149187,1653.968303020234,0.6432884835490341,0.6431660402772879,0.00012244327174626424,0.23832269556768204,0.23828177490794694,4.092065973509973e-05,2.970285330646642,2.9703862971485417,0.00010096650189961309
17.416029134185916,16.136340303682577,1653.7453579147696,0.6634076297794447,0.6633405435665285,6.708621291617867e-05,0.21183845381197663,0.2118406957953462,2.2419833695663804e-06,2.615492726210701,2.615777592712818,0.00028486650211689835
14.381813001197274,13.837332516907994,1663.7180064530216,0.5412704862076623,0.54020761683754,0.0010628693701222325,0.3310190258320693,0.33100355420641836,1.5471625650964604e-05,5.466606933480513,5.476861140183204,0.010254206702691171
13.421662879109723,13.758164384847452,1662.3235865930917,0.5374231035904029,0.5366986763423137,0.0007244272480891878,0.30917968383298133,0.3091677660850206,1.1917747960721314e-05,4.875611139376947,4.881887261002601,0.006276121625654163
14.773842145638968,14.27724769071638,1661.8642821054934,0.5553316421522312,0.5545691358129624,0.0007625063392687759,0.3197989072857924,0.3198214317673913,2.252448159889564e-05,4.996434108201486,5.0039294418389,0.00749533363741417
16.255307782316933,14.27509728584672,1663.5686181688725,0.5415357450517805,0.5410326410997917,0.0005031039519888258,0.36920984056299366,0.36921415460951146,4.314046517794878e-06,7.059400263860183,7.066197845064453,0.006797581204270209
16.25613762837538,15.80101720994531,1654.834697123244,0.6482305158008224,0.6477617957770503,0.00046872002377207345,0.25257891858254655,0.2525810113671395,2.0927845929552547e-06,3.1174811182218054,3.119763313760075,0.0022821955382696935
17.218374919858935,16.000045785970077,1654.469855133628,0.6276346861441312,0.6275458009252016,8.888521892957968e-05,0.24535768332474372,0.2453711069669431,1.3423642199361652e-05,3.128473573430695,3.129081640249574,0.0006080668188790384
17.89545344569998,16.056960703500256,1654.52276638,0.6491620775821162,0.649045890669688,0.00011618691242820667,0.23445349958185074,0.2344497860946328,3.713487217948952e-06,2.900522779042975,2.9010014384897964,0.0004786594468213501
13.685169687263372,15.199173835757149,1653.9815337187,0.6628958325377491,0.6615371308170985,0.001358701720650557,0.2866388727760694,0.2867706497436519,0.00013177696758248647,3.535162799265206,3.5446127512208223,0.009449951955616154
14.269217678684612,15.59480751911778,1652.8699976775604,0.7755363420417423,0.7741595166456452,0.00137682539609707,0.2707790233373121,0.2709352560128212,0.000156232675509127,2.8126357451104855,2.8195597134033514,0.006923968292865901
14.81321767683088,15.4132700955824,1655.1800612113398,0.6311046163021463,0.6301501469046447,0.000954469397501656,0.2626808399858567,0.2627106399101447,2.979992428803202e-05,3.3383805770268355,3.3438570059760004,0.005476428949164891
15.09456578006214,15.707358129142802,1653.826255127991,0.6715441522841707,0.6708829798362633,0.000661172447907421,0.2844225730315856,0.28444673565841994,2.4162626834356438e-05,3.453759945880332,3.4575512489333677,0.003791303053035655
14.438043112780711,15.067547511408886,1656.6200764894577,0.6026500004593324,0.6016742349026788,0.0009757655566535739,0.27058162307001565,0.27061322291552536,3.1599845509711066e-05,3.616401495617632,3.6227653928322705,0.006363897214638481
15.600914091771994,15.130072437574825,1658.089503539038,0.5910916932815347,0.5904209758438976,0.0006707174376370251,0.2936412886678813,0.29365744460584486,1.6155937963557854e-05,4.099136128136625,4.104114054652645,0.004977926516019693
16.622906271613743,14.706823933305376,1661.5472723596276,0.555563457848193,0.5551674713128208,0.00039598653537220585,0.35258906755383856,0.35259989260905655,1.0825055217988933e-05,6.105294794174904,6.110098234653792,0.0048034404788879215
