% Model,Patient_1_Carreau_MR_Final(3.mph
% Version,COMSOL 6.4.0.429
% Date,"Aug 20 2026, 09:06"
% Dimension,3
% Nodes,8191
% Expressions,21
% Description,Von_Mises
% Length unit,m
% x,y,z,solid.mises (Pa) @ t=0,solid.mises (Pa) @ t=0.05,solid.mises (Pa) @ t=0.1,solid.mises (Pa) @ t=0.15,solid.mises (Pa) @ t=0.2,solid.mises (Pa) @ t=0.25,solid.mises (Pa) @ t=0.3,solid.mises (Pa) @ t=0.35,solid.mises (Pa) @ t=0.4,solid.mises (Pa) @ t=0.45,solid.mises (Pa) @ t=0.5,solid.mises (Pa) @ t=0.55,solid.mises (Pa) @ t=0.6,solid.mises (Pa) @ t=0.65,solid.mises (Pa) @ t=0.7,solid.mises (Pa) @ t=0.75,solid.mises (Pa) @ t=0.8,solid.mises (Pa) @ t=0.85,solid.mises (Pa) @ t=0.9,solid.mises (Pa) @ t=0.95,solid.mises (Pa) @ t=1
0.006796305311302811,-0.1859817739162704,-0.3144064843480159,2.889659505889772E-8,1428.9665974206355,479.87135809784667,549.631714616351,135.73033537824696,376.75133592418456,360.53016043406916,226.1592752958816,747.5869431359284,19.49175346033245,73.20536540240559,22.01610936442312,21.633387763619385,24.30163210103467,26.022436233145697,26.297076525309034,24.932150768236188,22.620756312099356,20.033195387543813,17.175166165150205,13.721663535308025
0.005795006793253451,-0.18520338559711352,-0.3095151813780632,9.857085943495732E-8,1982.760231288129,502.1828488023115,1390.6010461643175,160.78415299760852,1165.7711389407486,992.2291448190107,460.4415924696888,1037.3612616984772,194.93757603296285,163.43249232956455,33.63168181538271,39.62720431198407,45.80488717728502,49.83309907671079,51.02613533777742,48.954043850523796,45.02606792928075,39.951774195478386,33.288928229086515,24.076357937345303
0.005789345473703917,-0.18602114482513024,-0.30998458278685437,8.835062236186292E-8,1980.6703402718167,484.1593221235385,1253.3491034753604,170.40087919879144,1026.5788945396878,881.7299133559476,417.09157340064854,1032.8344207469988,176.15959850140442,147.01706148114113,33.1214047869658,39.475358404807096,44.85491880561042,47.94516695773899,48.34125161406619,45.89126009407469,41.882023303840214,37.01442002339925,30.885291159669098,22.58240424474175
0.00579887153633351,-0.184328382333461,-0.3087770727319701,1.118481563720643E-7,1983.4573930643367,525.575542289299,1513.9902672056708,149.37926457007987,1292.4862319319839,1095.045693193886,500.60643719809025,1037.32951234468,212.8661562415439,179.18813867279468,34.81447724133178,38.917632721743566,45.69461756557083,50.52653562940229,52.50310481998105,50.927706373429494,47.28172819915472,42.19294629244522,35.115891307861254,25.113464412418214
0.006009582440737641,-0.186008714203808,-0.3109998431536821,8.163389513929643E-8,1595.2530120748663,459.0157160249446,1091.5727301480986,126.31213028944249,892.6499303775312,766.7368212444459,358.98397790167473,841.4677592782931,153.3840204007192,129.21998654068696,32.08025657800722,36.19618549891725,40.730606420362925,43.3865750250549,43.77512120085465,41.65392315263057,38.09243269225222,33.77413782093708,28.445311300334755,21.282294204882216
0.006026598046899968,-0.18510982089459418,-0.31048424301828736,8.28096444775153E-8,1683.426748959375,472.2953727671174,1257.0571161241953,130.39283569496715,1068.3632358955012,900.2118491920752,410.30354529090323,888.1364829274247,179.93380617024636,148.3560306884855,32.799082378191066,36.84381208500287,42.27341549372568,45.95429952004515,47.193214658320585,45.4469785015682,41.94466944596013,37.397271606112845,31.494830550326437,23.31459833735399
0.005996194285862509,-0.18172641590262167,-0.3061652034011555,1.223129944962744E-7,1864.0838696068251,472.2979028639358,1427.5716039582032,124.17782849725313,1204.9448195849725,1025.049995502919,462.65832432221634,958.2265723580394,197.21694211544218,164.22778748061916,31.55365011020918,31.30078187523558,36.29951928132611,41.24982976423635,45.05899474680643,45.65072805618526,43.51365328846959,38.87409688549757,31.654836496348018,21.83873850332809
0.005913746071106559,-0.18255821962909732,-0.3071176761111505,1.1532572370229152E-7,1936.1167700741405,507.9703856065621,1524.5228631659559,132.2876445611732,1303.0632146382281,1104.2529563874566,500.0805041241227,1004.4294066513809,210.83536261285744,178.42639128063416,33.62643459295894,34.62701519359009,40.89052972085814,46.212974410965714,49.48820210807877,49.230502191786776,46.50268596671697,41.67876491841876,34.35521040191443,24.068336015101128
0.0059408661774373985,-0.18325325270723886,-0.3081934438284716,1.1248754877033134E-7,1894.2176174171639,513.7906284463143,1525.354894966645,131.986626886092,1324.5156144196833,1113.8159141566896,501.2533569088211,987.8298443566468,215.75626851580066,180.36931851326142,34.723870271302346,35.80559742881723,42.31335110528113,47.56781280895532,50.48053717824403,49.82985649130683,46.86552573452931,42.09065506760894,35.03386181575325,24.980563832678722
0.006507849109491515,-0.18038144776595283,-0.30582087872429475,1.234074374170204E-7,1617.7269055764075,382.10011743094526,1202.5876934458872,97.56136495453639,1016.1503858222397,852.232939592486,378.49093017130883,828.7238066437586,164.62914638766034,133.104616161242,26.99744290133782,25.922769383250067,29.21875056774172,33.72063830591443,38.10942576370743,39.52458552501287,38.04116997197407,33.984201564673334,27.673451020896007,19.32199009425612
