% Model,Patient_3_Carreau_Final.mph
% Version,COMSOL 6.4.0.429
% Date,"Aug 21 2026, 22:59"
% Dimension,3
% Nodes,3203
% Expressions,21
% Description,von Mises stress
% Length unit,mm
% x,y,z,solid.mises (N/m^2) @ t=0,solid.mises (N/m^2) @ t=0.05,solid.mises (N/m^2) @ t=0.1,solid.mises (N/m^2) @ t=0.15,solid.mises (N/m^2) @ t=0.2,solid.mises (N/m^2) @ t=0.25,solid.mises (N/m^2) @ t=0.3,solid.mises (N/m^2) @ t=0.35,solid.mises (N/m^2) @ t=0.4,solid.mises (N/m^2) @ t=0.45,solid.mises (N/m^2) @ t=0.5,solid.mises (N/m^2) @ t=0.55,solid.mises (N/m^2) @ t=0.6,solid.mises (N/m^2) @ t=0.65,solid.mises (N/m^2) @ t=0.7,solid.mises (N/m^2) @ t=0.75,solid.mises (N/m^2) @ t=0.8,solid.mises (N/m^2) @ t=0.85,solid.mises (N/m^2) @ t=0.9,solid.mises (N/m^2) @ t=0.95,solid.mises (N/m^2) @ t=1
8.836902928072139,8.739639609389942,1665.5158982207276,7.68973042991249E-6,4905.625830528571,2428.2316082785005,2528.3500655224275,997.0626916047104,1862.7717241416096,1911.1133530561085,1485.9395184370503,2462.602760354988,119.67250891541796,383.11854412760493,84.70029391185143,48.61469538271808,42.029136480606674,35.729305220409785,33.97807218735047,34.287644411396194,31.910067878581668,24.339889918396505,12.916416602459513,11.297951186136233
9.596225523392263,10.449242818576222,1665.0083948603408,7.639087200597411E-6,5105.350184416821,2359.7724680868546,2424.305165380295,951.9778315099666,1906.6556610861899,1910.1756669155423,1509.5849357592433,2558.4814496197996,127.83371544456149,373.00604574127937,77.70794908484898,43.524309122061375,40.765009116275884,38.35016113099504,39.03815544914888,40.26229626233172,38.21032379605985,30.800699621391256,18.754080851113404,13.73064318612606
9.762020228307096,10.88386612696424,1663.1769739715203,6.638122580593861E-6,4790.328326788745,2075.8645991831872,2173.9408675554128,1008.9386248060614,1675.1499226424955,1654.2365037848415,1360.7567408824702,2391.2136676479545,153.53691448281072,328.6012208064128,70.87854919295584,41.013617321998105,38.64625883681726,35.7217670674608,35.01332876353059,35.2513465797876,33.35322933927558,27.361677162359296,18.116441016845926,14.921507755338906
8.929576180127029,8.895291291015916,1663.4373636172568,6.665825436927777E-6,4710.678588669588,2284.3184264351867,2451.0942097298225,1065.4102347410048,1646.1447802532796,1731.7341680318084,1387.0936629644493,2355.239777296242,140.3195740723926,361.899401471673,83.52920544553449,45.89594838468157,39.6006096272386,32.94649738280756,29.854243263593492,29.152404058945052,26.708077381550527,20.107503062231906,11.777568512054888,12.924524305724677
9.579973921963147,9.944499310658163,1654.5072948242025,1.8028498370150318E-6,3998.9860494570094,2098.8994769381266,2460.239271018237,1032.198001719471,981.1852335891151,1394.3372492082233,1138.9453687183652,1938.0952235999841,82.26681823674633,359.29379536600794,94.92318189261985,7.247265291373713,9.397382502287508,12.659808362471816,16.035878547774647,17.76263155043215,15.797919268666366,9.553568057363083,8.044896794908178,14.375590133308505
9.599132102039405,9.59199859462219,1653.5775929817314,1.2756452998258207E-6,3591.9557678629703,1911.5208583685205,2208.8495955771996,894.4695501758955,955.9010040417812,1280.8157291509722,1027.5486380018028,1739.2952881844105,49.48347318610089,326.7306098237602,85.82386685945876,4.089906811006338,6.012252371414612,7.79711439355512,9.732096790220739,10.986040754512644,9.526353659442428,4.910574087460554,9.046750161468402,14.940780622814023
9.595908983244302,8.790288050273949,1653.5288956762959,1.2744142121919513E-6,4251.452785674294,2186.858999228011,2475.377196517296,878.2020090979881,1175.669932023333,1512.042258823445,1204.918928476819,2062.6719739001906,45.16526492384469,371.83031870502083,93.9895218296822,8.123300297130681,10.510981924136965,12.65220931905606,15.210320040625758,16.57285276758595,14.54829322607596,8.202587788994196,7.876359686028784,14.336457253274048
9.542859801320196,9.101913185275048,1654.1019837433876,1.6508941225236383E-6,4519.229448418018,2317.1530089782336,2641.9943371144636,968.8024538016634,1208.2525404060866,1590.9133106444485,1277.9063962031728,2192.975879045932,71.28796138968485,394.0886801104678,100.19339040772928,8.235677117613514,10.596973864459207,13.49246390864067,16.972646789307923,18.86110301484223,16.76556991567232,9.59316866698455,6.958488691255897,14.15341098563826
9.57708440347738,8.188756944113141,1654.3055189916372,1.7839810498697472E-6,5119.707827185782,2582.067620240427,2884.2714247293748,936.7047798919419,1456.1179248008877,1825.3374602183994,1442.7413346175263,2490.390866120218,88.29389983820867,435.77139720645846,106.30109530876042,14.98160345752194,16.948530163948238,19.381586326738883,22.836514573830716,24.603786233384522,21.902945399274973,13.306357701275557,5.318567794772768,12.86411475649705
9.466876847625187,8.818302502565222,1655.0619010861403,2.2757594757232445E-6,5012.696412646064,2544.570155177174,2891.761545484731,1033.3822332683885,1345.7022952617451,1764.5502302005095,1413.6869396700695,2437.1971320371854,109.56992204414179,431.37187897205075,108.43237301872244,13.591585466340183,14.95225774747413,18.0200145120322,22.228887238611208,24.471047118727085,21.99507694142343,13.558017218966421,5.708296760228227,13.16658523564229
