% Model,Patient_4_Carreau_Main_Final.mph
% Version,COMSOL 6.4.0.429
% Date,"Aug 22 2026, 00:05"
% Dimension,3
% Nodes,4055
% Expressions,21
% Description,von Mises stress
% Length unit,mm
% x,y,z,solid.mises (N/m^2) @ t=0,solid.mises (N/m^2) @ t=0.05,solid.mises (N/m^2) @ t=0.1,solid.mises (N/m^2) @ t=0.15,solid.mises (N/m^2) @ t=0.2,solid.mises (N/m^2) @ t=0.25,solid.mises (N/m^2) @ t=0.3,solid.mises (N/m^2) @ t=0.35,solid.mises (N/m^2) @ t=0.4,solid.mises (N/m^2) @ t=0.45,solid.mises (N/m^2) @ t=0.5,solid.mises (N/m^2) @ t=0.55,solid.mises (N/m^2) @ t=0.6,solid.mises (N/m^2) @ t=0.65,solid.mises (N/m^2) @ t=0.7,solid.mises (N/m^2) @ t=0.75,solid.mises (N/m^2) @ t=0.8,solid.mises (N/m^2) @ t=0.85,solid.mises (N/m^2) @ t=0.9,solid.mises (N/m^2) @ t=0.95,solid.mises (N/m^2) @ t=1
-23.078606378270244,181.4140332571636,-243.83493727335338,6.707160830135697E-7,1894.4941440788134,120.42934168769567,133.6210358536312,727.0917486081062,936.1579903325488,560.9812276878131,357.27590500223425,806.2018661195461,251.42618664010755,63.23345102637089,71.69959007196444,66.59138674096623,53.243189081602445,35.89076686326152,19.362015527463626,10.183212402449868,12.210839063594667,15.645911700117518,16.33234817715134,14.199067234893107
-22.7063150094479,182.51340949374762,-243.81999870509676,7.463292821626763E-7,2129.9555379857343,211.21955303739307,46.240826660779895,719.2730718654462,1050.2965141936013,665.8429028422191,408.2253791935084,910.8700901862775,269.17763391129813,64.88829618826192,71.90370255498605,65.420521450643,51.72183431755494,35.083260073812,20.034459875013614,12.859631513389466,14.138122930585524,16.301923467747738,16.139290881207106,13.34067343096199
-23.945489577806754,179.2620171658194,-245.4545687749205,3.0315512044104365E-7,712.466595193603,136.48843365042634,331.9996260794798,691.5612106576294,650.9538217647577,304.4495308540841,209.85994676135272,304.37617082921184,136.98627289587282,63.59475479666884,70.22928877915066,68.33593601547517,55.85025497158272,37.824076284902134,19.702907141047223,5.877267270464124,7.453453174796272,13.217802462507679,15.576550215358203,14.87753006945251
-23.450318908975905,180.56457128283637,-244.40436104696334,5.118058589120298E-7,1606.7886796807868,92.03425138214455,221.88188521523594,736.8486954825287,850.5424050138615,476.6002612505425,313.31329511216035,682.7441194071355,227.34630106404285,63.451654269196716,73.28061826345515,69.75788069495765,56.25674096702186,37.84591527971793,19.816123039571817,8.200820597403988,10.611466277036017,15.278465892635074,16.77315196427892,15.169882819000415
-23.719603690254306,179.8528877202779,-244.9144024044578,4.0657282261305993E-7,1225.6394509216486,106.35546729708996,285.761694209853,723.7548814615076,754.797184031869,391.66255879155227,264.6931240524964,521.222979880621,190.71474432282977,64.06038022356121,73.42115205517938,70.94140490752775,57.60467086724555,38.875346900508085,20.236879721927917,6.876121930444493,8.98282666128714,14.430350166338698,16.489151948544677,15.3774084179057
-23.331106457218663,181.39587092089442,-244.6510348753155,5.229062546747222E-7,1768.4032123203735,131.93728290682748,143.09792871344692,737.536018309507,942.667631987261,558.6527951404989,351.81078705521816,752.8739533225381,239.31656303245603,65.0888481654109,75.24284072230587,70.09425302061587,55.708371456972955,37.410030394807265,20.034426746119465,10.00306852801647,12.040414271900321,15.832822861689596,16.751897659119233,14.6758992349182
-24.150590732632036,178.78232351778252,-246.0391494260857,1.9715207050334372E-7,340.17109768853896,169.54854009994008,361.2682720872078,639.3689500375907,544.356639280348,221.71624014794762,152.27378210007907,131.32815100793752,72.25745165092718,61.77815008926152,63.81912867308231,62.08484570535429,51.016086894477326,34.63600672532591,18.018190327526927,4.892411527808014,6.126930576778687,11.726706667864361,14.090315318138314,13.693005264669035
-23.066326924229443,182.09472329496606,-244.53587949016952,5.817551051729751E-7,1967.3626537586908,185.72441956434247,73.81637978717025,744.0252731179697,1035.3585112735673,638.3801579451941,391.898403432961,838.9309654539525,255.4148046049174,66.2049736319958,75.53912578549027,69.57856646281014,55.0727737462592,37.18392626074251,20.62725071219138,11.957366111336436,13.55869976511375,16.55682024117902,16.939489030386053,14.379692365936704
-23.950426221630586,180.01845744965829,-245.71446029721332,3.058191833840594E-7,906.0889994314773,95.74850280731339,268.12757889064915,701.5441340933361,737.5725103136456,380.7284959410078,248.49119679661743,388.24017807380886,153.89958196822676,62.69099563149082,70.4032007064645,66.88018932726924,53.68692789787423,35.83930194225511,18.36767773397194,6.260574498982409,8.717955419379328,13.717303980785262,15.566440464857243,14.436939833033847
-24.15404628690341,179.47256889739123,-246.16361813397404,2.1035083910001447E-7,462.23847122206416,120.00228311068275,310.8669982623705,664.4819392417163,632.2075437439328,295.12811276976953,193.92230341560585,193.54648863769262,100.64738515792567,61.553813150497604,65.61999289377094,62.37590023096067,50.30754253637861,33.585521430549825,17.048628588074447,4.899818845052461,7.3267020358432795,12.414662087840483,14.406386465510494,13.632608460772998
-24.344454711796825,179.03719573753938,-246.68978790906303,1.1687504603718026E-7,699.3201154498515,162.3203593539581,349.79238658219447,611.4567221365141,519.7497852602279,208.20595641514754,132.7918758098654,271.35306397735405,59.94810013078322,57.10171687764799,55.40058003605804,52.925046628305005,43.25573734820653,28.939574447267816,14.463536147296232,3.241000938360847,6.104054028730311,10.91361125806975,12.82441731635801,12.316539368380177
